#depth	LID from barometric equation (Ilaria)	uncertainty
1003	75.5452021187224	0.2
1004	75.8137713632158	0.2
1005	76.0089035079184	0.2
1006	76.1242420006143	0.2
1007	76.1418922489782	0.2
1008	76.0736179194769	0.2
1009	75.9206009255368	0.2
1010	75.6931793859057	0.2
1011	75.4749248260619	0.2
1012	75.2832309793027	0.2
1013	75.1270849495279	0.2
1014	75.0008474611424	0.2
1015	74.8863677608894	0.2
1016	74.7965177376029	0.2
1017	74.7933780925106	0.2
1018	75.185653467345	0.2
1019	75.9031391563951	0.2
1020	76.5443119809411	0.1
1021	77.127729093237	0.1
1022	77.6220214264254	0.1
1023	78.0620623196413	0.1
1024	78.4320416760776	0.1
1025	78.7564191420533	0.1
1026	78.9961958197422	0.1
1027	79.2259082586056	0.1
1028	79.2235711435122	0.1
1029	78.9985112785566	0.1
1030	78.863679942436	0.1
1031	78.8520720821579	0.1
1032	78.9642267387255	0.1
1033	79.1865881430915	0.1
1034	79.5302894864371	0.1
1035	79.9720331735539	0.1
1036	80.4095044150281	0.1
1037	80.8462257909335	0.1
1038	81.281105346993	0.1
1039	81.7171568566241	0.1
1040	82.1386805287106	0.1
1041	82.4026065753821	0.1
1042	82.4130216687468	0.1
1043	82.3654466695599	0.1
1044	82.3067466498418	0.1
1045	82.2777874402945	0.1
1046	82.273311051489	0.1
1047	82.3266424200125	0.1
1048	82.3679492443813	0.1
1049	82.4566476690426	0.1
1050	82.5295673210497	0.1
1051	82.5709218505568	0.1
1052	82.5056948241148	0.1
1053	82.3993782103392	0.1
1054	82.2520508951417	0.1
1055	82.0707087875368	0.1
1056	81.8391816379656	0.1
1057	81.556799045331	0.1
1058	81.2203627630891	0.1
1059	80.9455689934826	0.1
1060	80.7108985575425	0.1
1061	80.5320817050236	0.1
1062	80.3912717876198	0.1
1063	80.2809900848556	0.1
1064	80.2107956016371	0.1
1065	80.0376438863741	0.1
1066	79.883037498358	0.1
1067	79.8943372347461	0.1
1068	79.8960252099783	0.1
1069	79.9046881863742	0.1
1070	79.9043435475145	0.1
1071	79.9088722955408	0.1
1072	79.8890779901024	0.1
1073	79.8881620147731	0.1
1074	79.8802375749694	0.1
1075	79.8820743973038	0.1
1076	79.9514115888289	0.1
1077	80.0762765530272	0.1
1078	80.1809205233978	0.1
1079	80.2668886216051	0.1
1080	80.3533715328387	0.1
1081	80.414325503459	0.1
1082	80.4735728170642	0.1
1083	80.5587607600467	0.1
1084	80.552287492016	0.1
1085	80.4774579174932	0.1
1086	80.3419951031926	0.1
1087	80.1401819736749	0.1
1088	79.8853154526417	0.1
1089	79.5723681828582	0.1
1090	79.3694539366664	0.1
1091	79.2817736505108	0.1
1092	79.1963834949596	0.1
1093	79.1084366608113	0.1
1094	79.0433204135871	0.1
1095	78.9664759902851	0.1
1096	78.8900841975894	0.1
1097	78.8049310829305	0.1
1098	78.7044653716996	0.1
1099	78.6029127291186	0.1
1100	78.500418660499	0.1
1101	78.3801310865441	0.1
1102	78.2817139350605	0.1
1103	78.2114103201443	0.1
1104	78.1645278879747	0.1
1105	78.1308777119215	0.1
1106	78.1447801085136	0.1
1107	78.1770804403103	0.1
1108	78.1926935570888	0.1
1109	78.2143294130504	0.1
1110	78.2441503644262	0.1
1111	78.2896769841444	0.1
1112	78.3555843107224	0.1
1113	78.4011853573021	0.1
1114	78.4355410148979	0.1
1115	78.4370318176607	0.1
1116	78.4137010573357	0.1
1117	78.3774275979175	0.1
1118	78.3258328936201	0.1
1119	78.2455775692014	0.1
1120	78.200654497858	0.1
1121	78.1377194609241	0.1
1122	78.0870656941422	0.1
1123	78.0414851236085	0.1
1124	77.9953798178998	0.1
1125	77.9502469724996	0.1
1126	77.9123830699238	0.1
1127	77.8850604815915	0.1
1128	77.8635927469843	0.1
1129	77.848607953546	0.1
1130	77.8335047104467	0.1
1131	77.8103682778362	0.1
1132	77.7915330470638	0.1
1133	77.7864509893217	0.1
1134	77.7806354265581	0.1
1135	77.7752331865073	0.1
1136	77.7656893479865	0.1
1137	77.7398517511209	0.1
1138	77.7187962009948	0.1
1139	77.6991065956857	0.1
1140	77.6983527316648	0.1
1141	77.7157671638072	0.1
1142	77.7376279629038	0.1
1143	77.7735107243062	0.1
1144	77.8113343753826	0.1
1145	77.8190587150174	0.1
1146	77.8279682512408	0.1
1147	77.835551577561	0.1
1148	77.8355584630659	0.1
1149	77.9169710725058	0.1
1150	78.0955683083857	0.1
1151	78.2744552748076	0.1
1152	78.4314836731381	0.1
1153	78.6054349128333	0.1
1154	78.7671831124365	0.1
1155	78.9347845833584	0.1
1156	79.1268703292968	0.1
1157	79.3039617010112	0.1
1158	79.4732782682219	0.1
1159	79.6840906391181	0.1
1160	79.9079517844183	0.1
1161	80.046992549776	0.1
1162	80.1147448549965	0.1
1163	80.1280804850621	0.1
1164	80.0825160286702	0.1
1165	79.9572864272523	0.1
1166	79.7819050695267	0.1
1167	79.5897546371605	0.1
1168	79.3708467080602	0.1
1169	79.1506178375845	0.1
1170	78.9188114978497	0.1
1171	78.6554679166093	0.1
1172	78.3836898211683	0.1
1173	78.0962102541014	0.1
1174	77.7079391325225	0.1
1175	77.2081194523652	0.1
1176	76.7019986699996	0.1
1177	76.1782823822056	0.1
1178	75.6240687123894	0.1
1179	75.0705996305704	0.1
1180	74.5054042558243	0.1
1181	73.9106780046054	0.1
1182	73.3109837985502	0.1
1183	72.7017274767935	0.1
1184	72.0360264804723	0.1
1185	71.3717953489729	0.1
1186	70.7816616194776	0.1
1187	70.2714387284937	0.1
1188	69.8456366771007	0.1
1189	69.4879643265176	0.1
1190	69.2138988491841	0.1
1191	69.0196767046704	0.1
1192	68.8546274347559	0.1
1193	68.7316628967217	0.1
1194	68.6402739052402	0.1
1195	68.575089189588	0.1
1196	68.5568174466856	0.1
1197	68.5638685507265	0.1
1198	68.6057173132062	0.1
1199	68.7061015026506	0.1
1200	68.8584654586501	0.1
1201	69.0736055898429	0.1
1202	69.3466929179793	0.1
1203	69.6816232285104	0.1
1204	70.06814669277	0.1
1205	70.511863181635	0.1
1206	71.0133315944958	0.1
1207	71.5737050488675	0.1
1208	72.1893773488429	0.1
1209	72.8032226292395	0.1
1210	73.3719167471008	0.1
1211	73.9117371353279	0.1
1212	74.4197852973341	0.1
1213	74.8808702509923	0.1
1214	75.3129713010541	0.1
1215	75.7115012653503	0.1
1216	76.0763793432483	0.1
1217	76.4093955190218	0.1
1218	76.6959916760854	0.1
1219	77.1506718211511	0.1
1220	77.8035995466678	0.1
1221	78.3386731839019	0.1
1222	78.7443824898045	0.1
1223	79.0241234348319	0.1
1224	79.1414956843246	0.1
1225	79.1128031317821	0.1
1226	78.9146928569726	0.1
1227	78.6963590806253	0.1
1228	78.4674611578034	0.1
1229	78.2271796083398	0.1
1230	77.9513091171994	0.1
1231	77.6510085295528	0.1
1232	77.3247460725257	0.1
1233	76.9826998340626	0.1
1234	76.6865430811778	0.1
1235	76.4345776819318	0.1
1236	76.2232294411959	0.1
1237	76.0674558983459	0.1
1238	75.9468243020634	0.1
1239	75.8525179744709	0.1
1240	75.8084443042474	0.1
1241	75.8005358597509	0.1
1242	75.8433126147474	0.1
1243	75.9196323191998	0.1
1244	75.82226700639	0.1
1245	75.5556282769996	0.1
1246	75.4092108371205	0.1
1247	75.4040311458461	0.1
1248	75.5368330774813	0.1
1249	75.8208010383098	0.1
1250	76.2341771544109	0.1
1251	76.7465056503143	0.1
1252	77.2234509672516	0.1
1253	77.6469583891288	0.1
1254	78.0154733008446	0.1
1255	78.3469293335366	0.1
1256	78.6372484212862	0.1
1257	78.8395861681531	0.1
1258	78.9556936431207	0.1
1259	78.9941484686493	0.1
1260	78.9697773269456	0.1
1261	78.8689709519703	0.1
1262	78.6894530397155	0.1
1263	78.448846304826	0.1
1264	78.1611886685553	0.1
1265	77.7978207029534	0.1
1266	77.3612779604147	0.1
1267	76.8471880827849	0.1
1268	76.2851312753228	0.1
1269	75.6719970536158	0.1
1270	74.990132312723	0.1
1271	74.2631308685845	0.1
1272	73.4811607739723	0.1
1273	72.6629835966967	0.1
1274	71.7856292923835	0.1
1275	70.9396145391202	0.1
1276	70.1496660347918	0.1
1277	69.412961244127	0.1
1278	68.7494169890804	0.1
1279	68.1574344098077	0.1
1280	67.6278533060003	0.1
1281	67.0731556994551	0.1
1282	66.546397810573	0.1
1283	66.0842847130059	0.1
1284	65.68077557447	0.1
1285	65.3313122697078	0.1
1286	65.0440552664344	0.1
1287	64.8073450857348	0.1
1288	64.6374833432089	0.1
1289	64.5193357629581	0.1
1290	64.4659854539358	0.1
1291	64.4723285436404	0.1
1292	64.5267564150367	0.1
1293	64.5771722698736	0.1
1294	64.6173595087547	0.1
1295	64.634323558571	0.1
1296	64.643981847201	0.1
1297	64.6480270689989	0.1
1298	64.6332192271156	0.1
1299	64.716759473145	0.1
1300	64.8140729149677	0.1
1301	64.8978582933167	0.1
1302	64.9620485495035	0.1
1303	64.9982471183874	0.1
1304	65.0158005598156	0.1
1305	65.0308707733974	0.1
1306	65.1182361338128	0.1
1307	65.2602504442924	0.1
1308	65.4160696127185	0.1
1309	65.5874911211378	0.1
1310	65.7688105630062	0.1
1311	65.9659470805667	0.1
1312	66.1809538849858	0.1
1313	66.3997628530371	0.1
1314	66.6256739045936	0.1
1315	66.8851807798813	0.1
1316	67.1800703052165	0.1
1317	67.5194375524311	0.1
1318	67.9582075244631	0.1
1319	68.498370271884	0.1
1320	69.1251135086792	0.1
1321	69.826322790184	0.1
1322	70.6062891078826	0.1
1323	71.4621214268094	0.1
1324	72.2308531648708	0.1
1325	72.9190316878102	0.1
1326	73.5720094680756	0.1
1327	74.1859895304666	0.1
1328	74.7475207184205	0.1
1329	75.2699010235913	0.1
1330	75.7456405901149	0.1
1331	76.1831625121756	0.1
1332	76.5875153090703	0.1
1333	76.9941159842688	0.1
1334	77.3901288196585	0.1
1335	77.7864698330482	0.1
1336	78.1723962799872	0.1
1337	78.5491679399873	0.1
1338	78.9222482816822	0.1
1339	79.2873398264417	0.1
1340	79.6177480394483	0.1
1341	79.8361097452939	0.1
1342	79.9448861899506	0.1
1343	80.122085047349	0.1
1344	80.3655740533958	0.1
1345	80.4887137912557	0.1
1346	80.4621003718194	0.1
1347	80.4001560073606	0.1
1348	80.3043789014695	0.1
1349	80.2236192593683	0.1
1350	80.0994244517303	0.1
1351	79.9306245306259	0.1
1352	79.8214208443912	0.1
1353	79.7743061550941	0.1
1354	79.764862275889	0.1
1355	79.7838111855139	0.1
1356	79.7056627098193	0.1
1357	79.2201079613313	0.1
1358	78.3085632875706	0.1
1359	78.0606413547756	0.1
1360	78.0721087056086	0.1
1361	78.0072689083762	0.1
1362	77.868533539268	0.1
1363	77.6281573305072	0.1
1364	77.2548952197136	0.1
1365	76.765107843281	0.1
1366	76.3699122472349	0.1
1367	76.066228419143	0.1
1368	75.6947294153745	0.1
1369	75.2654259332326	0.1
1370	74.9062003483673	0.1
1371	74.6399967261062	0.1
1372	74.3139508192969	0.1
1373	73.9367813274676	0.1
1374	73.5542223043721	0.1
1375	73.2537421864981	0.1
1376	72.8300984198504	0.1
1377	72.1815023596719	0.1
1378	71.4532706137183	0.1
1379	70.6558795514541	0.1
1380	69.7956664711374	0.1
1381	69.0120015169009	0.1
1382	68.6323129081669	0.1
1383	68.7351816824426	0.1
1384	68.219922470155	0.1
1385	67.4905932387752	0.1
1386	66.8881692511737	0.1
1387	66.3960969964044	0.1
1388	66.0385186328853	0.1
1389	65.8330699101786	0.1
1390	65.7623559586781	0.1
1391	65.7467653259575	0.1
1392	65.6938564253237	0.1
1393	65.5887253250239	0.1
1394	65.413275832281	0.1
1395	65.239478255726	0.1
1396	65.08308619062	0.1
1397	65.1358441596084	0.1
1398	65.3735901792058	0.1
1399	65.7973321497568	0.1
1400	66.1779414920768	0.1
1401	66.7082917061251	0.1
1402	67.3880517785012	0.1
1403	68.0753750982499	0.1
1404	68.7731269592896	0.1
1405	69.5379473276643	0.1
1406	70.3611590008725	0.1
1407	71.2363693517034	0.1
1408	71.8867016762374	0.1
1409	72.3213198126361	0.1
1410	72.5737687181978	0.1
1411	72.6600817469644	0.1
1412	72.5995097916544	0.1
1413	72.5132443193603	0.1
1414	72.4316402630611	0.1
1415	72.2431715254721	0.1
1416	71.9466216775565	0.1
1417	71.6401937592668	0.1
1418	71.3916232002177	0.1
1419	71.1975080113587	0.1
1420	70.8830601865596	0.1
1421	70.5862130116038	0.1
1422	70.1701174312543	0.1
1423	69.8484257624989	0.1
1424	69.3702922355111	0.1
1425	68.9577608317078	0.1
1426	68.6582349777866	0.1
1427	68.4734063870206	0.1
1428	68.409147692245	0.1
1429	68.2240678200384	0.1
1430	67.8430008147779	0.1
1431	67.5037192331447	0.1
1432	67.1564703313467	0.1
1433	66.9986255913865	0.1
1434	67.0122253125024	0.1
1435	67.120508037534	0.1
1436	67.3388440904337	0.1
1437	67.6807100981071	0.1
1438	68.0271724960395	0.1
1439	68.3771750195453	0.1
1440	68.7762026071441	0.1
1441	69.187522703094	0.1
1442	69.6504859775081	0.1
1443	69.985869462814	0.1
1444	70.2632523147441	0.1
1445	70.6575341373558	0.1
1446	71.0151005583613	0.1
1447	71.3099308145771	0.1
1448	71.3525848192231	0.1
1449	71.3481319240056	0.1
1450	71.303665513	0.1
1451	71.1502493118949	0.1
1452	70.4025609823471	0.1
1453	69.7118913169369	0.1
1454	69.3236127513463	0.1
1455	69.2435238117584	0.1
1456	69.2496017874151	0.1
1457	69.3909330966872	0.1
1458	69.6558068692235	0.1
1459	70.0553404239186	0.1
1460	70.0315349121502	0.1
1461	69.5723560143514	0.1
1462	69.4762687595863	0.1
1463	69.7394223303241	0.1
1464	69.5132382566586	0.1
1465	68.8714346672672	0.1
1466	67.7816514741908	0.1
1467	67.1638570223925	0.1
1468	67.1191087589353	0.1
1469	67.2195588144343	0.1
1470	67.4663080130665	0.1
1471	67.8628323259721	0.1
1472	68.137466774408	0.1
1473	68.2393968289367	0.1
1474	68.3413497896953	0.1
1475	68.3461744665919	0.1
1476	68.2805393272818	0.1
1477	68.7616205112757	0.1
1478	69.3729799915653	0.1
1479	70.1211057728629	0.1
1480	70.6037478072873	0.1
1481	70.7690476027096	0.1
1482	70.924993529201	0.1
1483	70.7390634567122	0.1
1484	70.2561908475896	0.1
1485	70.1922256967473	0.1
1486	70.6339074770948	0.1
1487	70.7779525941164	0.1
1488	70.5016556906005	0.1
1489	70.8800800298683	0.1
1490	71.5764608833369	0.1
1491	72.7832186888469	0.1
1492	73.542338418678	0.1
1493	73.644044463587	0.1
1494	73.4705718645596	0.1
1495	73.3171579922671	0.1
1496	73.5822769155732	0.1
1497	73.4644325075997	0.1
1498	73.983509284264	0.1
1499	74.2197634440708	0.1
1500	74.2877068279061	0.1
1501	74.3287461074457	0.1
1502	74.2052545411898	0.1
1503	74.361999922211	0.1
1504	73.7888914580872	0.1
1505	73.6558252030459	0.1
1506	73.9920542223804	0.1
1507	73.4827875408334	0.1
1508	73.3046282288369	0.1
1509	73.6722257159016	0.1
1510	74.1009364803428	0.1
1511	75.307303550646	0.1
1512	76.0104629249801	0.1
1513	76.368197143369	0.1
1514	76.1606831932383	0.1
1515	76.4182057793042	0.1
1516	76.2109526395496	0.1
1517	76.0160762759784	0.1
1518	75.9774872155396	0.1
1519	75.9738320719864	0.1
1520	76.0708942208537	0.1
1521	75.7482771460454	0.1
1522	76.1772780779839	0.1
1523	76.1304053746282	0.1
1524	76.3635682665986	0.1
1525	76.8035428717281	0.1
1526	77.1469866185387	0.1
1527	77.6659535737257	0.1
1528	77.5930875353502	0.1
1529	79.2671633339522	0.1
1530	79.1599176012343	0.1
1531	79.5653564841585	0.1
1532	79.3525497509168	0.1
1533	79.5669967126031	0.1
1534	80.013339346497	0.1
1535	79.8234810041656	0.1
1536	78.5469443430082	0.1
1537	78.0554135490571	0.1
1538	78.2360766114115	0.1
1539	78.489198122909	0.1
1540	78.5795146121083	0.1
1541	79.2676252205032	0.1
1542	79.2041644900584	0.1
1543	79.161965526552	0.1
1544	79.9956854206127	0.1
1545	80.5848511223757	0.1
1546	80.5259967676405	0.1
1547	81.4543899143519	0.1
1548	82.0199591216014	0.1
1549	82.2281388345479	0.1
1550	82.1246674641788	0.1
1551	82.1546351162429	0.1
1552	82.0676021919669	0.1
1553	82.3209547301722	0.1
1554	81.3531237403695	0.1
1555	81.9793678188033	0.1
1556	81.4712227637802	0.1
1557	82.2940362955587	0.1
1558	82.5587702498655	0.1
1559	82.2043451568328	0.1
1560	82.4873723189738	0.1
1561	83.0294287825169	0.1
1562	83.2120997840714	0.1
1563	83.0910921408722	0.1
1564	83.245835028007	0.1
1565	83.2151322662349	0.1
1566	83.0088998879369	0.1
1567	83.484872567638	0.1
1568	84.0051079605676	0.1
1569	83.8414477493409	0.1
1570	83.734510057602	0.1
1571	84.2125475017209	0.1
1572	83.3685125110112	0.1
1573	82.7916559277785	0.1
1574	82.4880164293373	0.1
1575	82.4471991763008	0.1
1576	82.6971960326097	0.1
1577	83.2315382176712	0.1
1578	83.6872275981209	0.1
1579	84.2535103319511	0.1
1580	84.5207946917276	0.1
1581	84.929530767345	0.1
1582	85.1526372416428	0.1
1583	85.1728886055173	0.1
1584	85.3314271134865	0.1
1585	85.6024976726469	0.1
1586	85.9963120156623	0.1
1587	86.5191879176351	0.1
1588	87.1938017227406	0.1
1589	88.0406621497862	0.1
1590	88.7664608325631	0.1
1591	89.3743929987124	0.1
1592	90.1252070645993	0.1
1593	90.9377937965338	0.1
1594	91.7912028189796	0.1
1595	92.7332549824211	0.1
1596	93.2852585063176	0.1
1597	93.6342035230523	0.1
