#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
5.010000000000000000e+02	7.645511980558014329e+03	8.668707277898619168e+01	7.058004847447691645e+03	1.715642715923252410e+02	1.534417636234875886e+02	6.948224575337830222e-02	1.270320064720842010e-02	6.365488098781489912e-01	1.187618731118559173e-01	6.129331106395829920e+01	1.215437344870492176e+01	2.767171948304576290e+01	7.093014594354652758e+00	6.850000000000022737e-02	2.000000000000042299e-01	6.105099999999999971e-01	3.140244957039948215e-01	6.129331106395829920e+01	2.000000000000000111e-01	4.422884084197403060e-02	8.017233403540180783e-03	4.539384474961758592e-02	0.000000000000000000e+00
5.020000000000000000e+02	7.668121661955112359e+03	8.539296725061517179e+01	7.080034265874700395e+03	1.695273858041458368e+02	1.515071917287417591e+02	6.949309840608133837e-02	1.261297572530926427e-02	6.356897696948239362e-01	1.178147066446667696e-01	6.130299652264219645e+01	1.222796384304930584e+01	2.765686699780661684e+01	7.121188962170277748e+00	6.850000000000022737e-02	2.000000000000040079e-01	6.093549999999999800e-01	3.146506697803880259e-01	6.130299652264219645e+01	2.000000000000000111e-01	4.417605172114158485e-02	7.917175945267159939e-03	4.551918272454504727e-02	0.000000000000000000e+00
5.030000000000000000e+02	7.690758361276102733e+03	8.407928565636450458e+01	7.102003025859944501e+03	1.682427039127596231e+02	1.503774201979916825e+02	6.950258940643638805e-02	1.269955794647772800e-02	6.348348269590265991e-01	1.186463806125222370e-01	6.128904952655509675e+01	1.214017580619298897e+01	2.763006431915385974e+01	7.091798821044818624e+00	6.850000000000022737e-02	2.000000000000027034e-01	6.082049999999999956e-01	3.152768438567812859e-01	6.128904952655509675e+01	2.000000000000000111e-01	4.412266431903932168e-02	8.050210406083111933e-03	4.519857882018248063e-02	0.000000000000000000e+00
5.040000000000000000e+02	7.713422450479086365e+03	8.275067398468446811e+01	7.124127615307289489e+03	1.683422874029386094e+02	1.508240942151003878e+02	6.955950145134359719e-02	1.265899900919018745e-02	6.339839892129297549e-01	1.212063418876494492e-01	6.126046897848929973e+01	1.219954105844532144e+01	2.759542278317610453e+01	7.114462758347644744e+00	6.855000000000188720e-02	1.999999999999992062e-01	6.070599999999999330e-01	3.159030179331745458e-01	6.126046897848929973e+01	2.000000000000000111e-01	4.409961021778539131e-02	8.218422224925319222e-03	4.580776221520620889e-02	0.000000000000000000e+00
5.050000000000000000e+02	7.736098387864054530e+03	8.142502742576510855e+01	7.145957976618151406e+03	1.677441197030437081e+02	1.505396610953883112e+02	7.095299325789115874e-02	1.288434058953046198e-02	6.331079677268086625e-01	1.215766368799381797e-01	6.126364568159520019e+01	1.215833221383635987e+01	2.757400861289670502e+01	7.103480813437912822e+00	6.992000000000331283e-02	1.999999999999992617e-01	6.059200000000000141e-01	3.165291920095678058e-01	6.126364568159520019e+01	2.000000000000000111e-01	4.492090536563742714e-02	8.400084539596959499e-03	4.543503424775770239e-02	0.000000000000000000e+00
5.060000000000000000e+02	7.758359737938378203e+03	8.015712134744981654e+01	7.167967424097534604e+03	1.670673094680470854e+02	1.501934731129581166e+02	7.095405932554617323e-02	1.297372475566105007e-02	6.321933381130966367e-01	1.186888097884216953e-01	6.124781829793779764e+01	1.214649340610100658e+01	2.754272966678649937e+01	7.102803093531936618e+00	6.992000000000331283e-02	2.000000000000020095e-01	6.047800000000000953e-01	3.171553660859611212e-01	6.124781829793779764e+01	2.000000000000000111e-01	4.485668361769173246e-02	8.248750378447635215e-03	4.570962400456637931e-02	0.000000000000000000e+00
5.070000000000000000e+02	7.780652959802991973e+03	7.892827047688007269e+01	7.189844655025973225e+03	1.657891474401372136e+02	1.492465921443275079e+02	7.095027738167131170e-02	1.283701090379653527e-02	6.312777867943226706e-01	1.175384267207427724e-01	6.123305476620409848e+01	1.220994340891874153e+01	2.751062871040869595e+01	7.128879881171834576e+00	6.992000000000331283e-02	1.999999999999992062e-01	6.036399999999999544e-01	3.177815401623544367e-01	6.123305476620409848e+01	2.000000000000000111e-01	4.478933407794475491e-02	8.072557378439594936e-03	4.611236795426871399e-02	0.000000000000000000e+00
5.080000000000000000e+02	7.802979703894782688e+03	7.773872413351664079e+01	7.211530810917853159e+03	1.648323996454776648e+02	1.486471242421612828e+02	7.094466357067565065e-02	1.289318228840331815e-02	6.303613131389631530e-01	1.181608216677119128e-01	6.122691790387639799e+01	1.212694782772415714e+01	2.748119402521177790e+01	7.103112852149612522e+00	6.992000000000331283e-02	1.999999999999973466e-01	6.025000000000000355e-01	3.184077142387478077e-01	6.122691790387639799e+01	2.000000000000000111e-01	4.472077128861306344e-02	8.136662014593848066e-03	4.575642738903449441e-02	0.000000000000000000e+00
5.090000000000000000e+02	7.825340677804340885e+03	7.659141937753504692e+01	7.233385664040403753e+03	1.648920294748509718e+02	1.491937235303315390e+02	7.087382720650345358e-02	1.280566307560155985e-02	6.294386830117544296e-01	1.205124306388707378e-01	6.120490679639799936e+01	1.219707843922273227e+01	2.744339636955248807e+01	7.130417378140219142e+00	6.985999999999847887e-02	2.000000000000007883e-01	6.013549999999999729e-01	3.190338883151411231e-01	6.120490679639799936e+01	2.000000000000000111e-01	4.461072845686418764e-02	8.227818284617266845e-03	4.595676825071201566e-02	0.000000000000000000e+00
5.100000000000000000e+02	7.847756810304103965e+03	7.550066096259882897e+01	7.255145244578021448e+03	1.640821043868971572e+02	1.487927606866880694e+02	7.056523737697707743e-02	1.270140075367637983e-02	6.284531161831365953e-01	1.208383029916066109e-01	6.119470226153809733e+01	1.213889591540214319e+01	2.740979857062575320e+01	7.113202706029568390e+00	6.956999999999879947e-02	1.999999999999999833e-01	6.002099999999999103e-01	3.196600623915343831e-01	6.119470226153809733e+01	2.000000000000000111e-01	4.434694332376398762e-02	8.156395493010766204e-03	4.635949930955130666e-02	0.000000000000000000e+00
5.110000000000000000e+02	7.870306278769140590e+03	7.448400122206058427e+01	7.276715796781849349e+03	1.637204158696308127e+02	1.488946001000817319e+02	7.054733025136220026e-02	1.276839065013767732e-02	6.273856977725752460e-01	1.177097231948440320e-01	6.120660169265882899e+01	1.214406882127275011e+01	2.738495520030573971e+01	7.119054074148430722e+00	6.956999999999879947e-02	1.999999999999958478e-01	5.990699999999999914e-01	3.202862364679276430e-01	6.120375496084910338e+01	2.000000000000000111e-01	4.426038601574318332e-02	7.935302492139962444e-03	4.618104207707711406e-02	0.000000000000000000e+00
5.120000000000000000e+02	7.892899845839348927e+03	7.354022515731701048e+01	7.298369703991889764e+03	1.636218141995838380e+02	1.492869492113280216e+02	7.052110591494140102e-02	1.261235851633716459e-02	6.263230616997120803e-01	1.163293213659486458e-01	6.121233526107722156e+01	1.219232072156313329e+01	2.735591513391062790e+01	7.139056538563127496e+00	6.956999999999879947e-02	1.999999999999985401e-01	5.979349999999999943e-01	3.209124105443208474e-01	6.120361443368059895e+01	2.000000000000000111e-01	4.416899497109577633e-02	7.692988100480672824e-03	4.625363135302563294e-02	0.000000000000000000e+00
5.130000000000000000e+02	7.915540161759020521e+03	7.265885767829706765e+01	7.319989628109146906e+03	1.627328425679004908e+02	1.488206403352058942e+02	7.082607585609880518e-02	1.270959712176467776e-02	6.252652109864211827e-01	1.167407908313362885e-01	6.122411190210006993e+01	1.212586351573922450e+01	2.732834420759422756e+01	7.116897907593014772e+00	6.989999999999696456e-02	2.000000000000009825e-01	5.968050000000000299e-01	3.215385846207141074e-01	6.119458533886140117e+01	2.000000000000000111e-01	4.428508126350388929e-02	7.734113922127285046e-03	4.654550307646798668e-02	0.000000000000000000e+00
5.140000000000000000e+02	7.938121129693793591e+03	7.183920454465190630e+01	7.341473980708304225e+03	1.628955564736842803e+02	1.495043166809271327e+02	7.258240191789282203e-02	1.295009256206561959e-02	6.242121486558109833e-01	1.189077623055581068e-01	6.125266036026044958e+01	1.222032689419440743e+01	2.730724412966634418e+01	7.150432990616469198e+00	7.166999999999745796e-02	2.000000000000003164e-01	5.956799999999999873e-01	3.221647586971073118e-01	6.119769619072440037e+01	2.000000000000000111e-01	4.530681705576753565e-02	7.989547232370384708e-03	4.670432029486634717e-02	0.000000000000000000e+00
5.150000000000000000e+02	7.960192863375043089e+03	7.109792335268485886e+01	7.362885276144926138e+03	1.615503258390249925e+02	1.485336167317165064e+02	7.254040978287952524e-02	1.289389231238175469e-02	6.230699896936456872e-01	1.191585587978302441e-01	6.128889687636712580e+01	1.214844479540718503e+01	2.728853134143957959e+01	7.125372650172455913e+00	7.166999999999745796e-02	2.000000000000003719e-01	5.945549999999999446e-01	3.227909327735005718e-01	6.120115179379310177e+01	2.000000000000000111e-01	4.519775237579157917e-02	7.921973812316933025e-03	4.676697733835227799e-02	0.000000000000000000e+00
