#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.054000000000000000e+03	1.495810500601247186e+05	1.394014601502502501e+03	1.450748346692314663e+05	1.360251150696928562e+03	1.005808177242374313e+03	1.394181499903522983e-02	6.780315861334090290e-03	6.515910427403841521e-01	1.458160006148629673e-01	8.781069158957899390e+01	8.530329867568598345e+00	4.089308031906853103e+01	9.195865210157840863e+00	1.353799999999694137e-02	4.934250355863325499e-01	6.079999999999999849e-01	2.934276693673088521e-01	8.781069158957899390e+01	1.000000000000000056e-01	9.084361772914892677e-03	4.675155641106688853e-03	7.246289015303464601e-03	0.000000000000000000e+00
2.055000000000000000e+03	1.496911293397700356e+05	1.397623820037732230e+03	1.452128363412442850e+05	1.371556417224038341e+03	1.004912257691621562e+03	1.394256721799480223e-02	6.686857736139660557e-03	6.512876236501544680e-01	1.476030132134255601e-01	8.733512783409439351e+01	8.485412985909944084e+00	4.060617355473186763e+01	9.136341862649588919e+00	1.353900000000152204e-02	4.935780085264081518e-01	6.080400000000000249e-01	2.935705265101660189e-01	8.733512783409439351e+01	1.000000000000000056e-01	9.080621470990379168e-03	4.625873256874063651e-03	8.015603076678241498e-03	0.000000000000000000e+00
2.056000000000000000e+03	1.498012539609971864e+05	1.400989224320947642e+03	1.453375930177455884e+05	1.360759587330787099e+03	9.927982201576919579e+02	1.408548373660047093e-02	6.652581347114702726e-03	6.509950486031310657e-01	1.501498799530878170e-01	8.706878918275080537e+01	8.510244431069022397e+00	4.042307751094153900e+01	9.109865013787402432e+00	1.367799999999874672e-02	4.937187716229602952e-01	6.080900000000000194e-01	2.937133836530231301e-01	8.706878918275080537e+01	1.000000000000000056e-01	9.169580169706835482e-03	4.623653393986697571e-03	8.502257905991959450e-03	0.000000000000000000e+00
2.057000000000000000e+03	1.499103102080109529e+05	1.404093716642693153e+03	1.454552088335743756e+05	1.374395710166989602e+03	9.968504407194478745e+02	1.420617857216859882e-02	6.684335667860676067e-03	6.507024477209331081e-01	1.510188190506343564e-01	8.691254351163429703e+01	8.574809967280971890e+00	4.029547159036542325e+01	9.100782635859596681e+00	1.379800000000130922e-02	4.938560990678229623e-01	6.081400000000000139e-01	2.938562407958802969e-01	8.691254351163429703e+01	1.000000000000000056e-01	9.243995169670777071e-03	4.650946785613370785e-03	7.350917893477067720e-03	0.000000000000000000e+00
2.058000000000000000e+03	1.500184885423399101e+05	1.406962763417110182e+03	1.455912462665169151e+05	1.386189239671420637e+03	9.961907855233909004e+02	1.430093821415684419e-02	6.793735051373882110e-03	6.503990147678080369e-01	1.484611727282358351e-01	8.640939151906019333e+01	8.479581236863557692e+00	4.000446095632787546e+01	9.030846835080643231e+00	1.389900000000210412e-02	4.939944862475301179e-01	6.081800000000000539e-01	2.939990979387375192e-01	8.640939151906019333e+01	1.000000000000000056e-01	9.301316124742907421e-03	4.703042221584669176e-03	1.073671776558152158e-02	0.000000000000000000e+00
2.059000000000000000e+03	1.501260002091393981e+05	1.409605587759338960e+03	1.456843846000219346e+05	1.401413565056496509e+03	1.003748703889182707e+03	1.411769215934693435e-02	6.859024818193088825e-03	6.501064089944806890e-01	1.466815993325709111e-01	8.677435794634639876e+01	8.528322260771222574e+00	4.013079721322355908e+01	9.056732150175317742e+00	1.373999999999853117e-02	4.941378659019996511e-01	6.082300000000000484e-01	2.941419550815946860e-01	8.677435794634639876e+01	1.000000000000000194e-01	9.178002153002571759e-03	4.724079495734018891e-03	8.833300566413713334e-03	0.000000000000000000e+00
2.060000000000000000e+03	1.502349563831879059e+05	1.412118492980602468e+03	1.457975925671324658e+05	1.418392167799248682e+03	1.008840291927914222e+03	1.426388760123173394e-02	6.854474759486154679e-03	6.498139304692548412e-01	1.457038201307443437e-01	8.679320698620360020e+01	8.402965680228179579e+00	4.009369697358192752e+01	9.018260530668204211e+00	1.392100000000340287e-02	4.942929514497135246e-01	6.082800000000000429e-01	2.942848122244518527e-01	8.679320698620360020e+01	1.000000000000000194e-01	9.268872865928064544e-03	4.722206778579556355e-03	1.186056454920962795e-02	0.000000000000000000e+00
2.061000000000000000e+03	1.503428443663833605e+05	1.414499716600347028e+03	1.458819055857793428e+05	1.428507237638674724e+03	1.014461398143628116e+03	1.429059561844890289e-02	6.758705439810924927e-03	6.495215791395558824e-01	1.455417809858205735e-01	8.738809285689589501e+01	8.454618472945767849e+00	4.033213760849457685e+01	9.060306705590047471e+00	1.400300000000243017e-02	4.944328396484726218e-01	6.083300000000000374e-01	2.944276693673090195e-01	8.738809285689589501e+01	1.000000000000000056e-01	9.282050232939749110e-03	4.667007313633231291e-03	1.034569388084302134e-02	0.000000000000000000e+00
2.062000000000000000e+03	1.504505791851899994e+05	1.416846340048359934e+03	1.459785641580817464e+05	1.433487179765011660e+03	1.018238218172768370e+03	1.397433853317069791e-02	6.598765537579856857e-03	6.492186835080917540e-01	1.461935904401588104e-01	8.773763573613840094e+01	8.724564154133943816e+00	4.045513170449203244e+01	9.128920266833873143e+00	1.376299999999730517e-02	4.945694467752373980e-01	6.083699999999999664e-01	2.945705265101662418e-01	8.773763573613840094e+01	1.000000000000000056e-01	9.072401665401477744e-03	4.566193710967766071e-03	1.085833869641911371e-02	0.000000000000000000e+00
2.063000000000000000e+03	1.505608035818691715e+05	1.419302536612109179e+03	1.460706592775984900e+05	1.425444318353082053e+03	1.008995131457257003e+03	1.390937299714103265e-02	6.647006871429266862e-03	6.489265920896024609e-01	1.476510063479162249e-01	8.814692002630549439e+01	8.565367048743830480e+00	4.060764264775207266e+01	9.110603083115254464e+00	1.378400000000112868e-02	4.947089989475342287e-01	6.084199999999999608e-01	2.947133836530234086e-01	8.814692002630549439e+01	1.000000000000000056e-01	9.026162017137870017e-03	4.608010391856596707e-03	1.306014501290103311e-02	0.000000000000000000e+00
