	#Depth	Thinning	uncertainty %
8.075000000000000000e+02	9.972100000000000408e-01	0.115285714285713	
8.085000000000000000e+02	9.971299999999999608e-01	0.115428571428571	
8.095000000000000000e+02	9.970400000000000373e-01	0.115571428571428	
8.105000000000000000e+02	9.969599999999999573e-01	0.115714285714285	
8.115000000000000000e+02	9.968700000000000339e-01	0.115857142857142	
8.125000000000000000e+02	9.967899999999999539e-01	0.115999999999999	
8.135000000000000000e+02	9.967000000000000304e-01	0.116142857142856	
8.145000000000000000e+02	9.966199999999999504e-01	0.116285714285713	
8.155000000000000000e+02	9.965300000000000269e-01	0.116428571428571	
8.165000000000000000e+02	9.964399999999999924e-01	0.116571428571428	
8.175000000000000000e+02	9.963600000000000234e-01	0.116714285714285	
8.185000000000000000e+02	9.962699999999999889e-01	0.116857142857142	
8.195000000000000000e+02	9.961900000000000199e-01	0.116999999999999	
8.205000000000000000e+02	9.960999999999999854e-01	0.117142857142856	
8.215000000000000000e+02	9.960200000000000164e-01	0.117285714285713	
8.225000000000000000e+02	9.959299999999999820e-01	0.117428571428571	
8.235000000000000000e+02	9.958500000000000130e-01	0.117571428571428	
8.245000000000000000e+02	9.957599999999999785e-01	0.117714285714285	
8.255000000000000000e+02	9.956700000000000550e-01	0.117857142857142	
8.265000000000000000e+02	9.955899999999999750e-01	0.117999999999999	
8.275000000000000000e+02	9.955000000000000515e-01	0.118142857142856	
8.285000000000000000e+02	9.954199999999999715e-01	0.118285714285713	
8.295000000000000000e+02	9.953300000000000480e-01	0.118428571428571	
8.305000000000000000e+02	9.952499999999999680e-01	0.118571428571428	
8.315000000000000000e+02	9.951600000000000446e-01	0.118714285714285	
8.325000000000000000e+02	9.950700000000000101e-01	0.118857142857142	
8.335000000000000000e+02	9.949900000000000411e-01	0.118999999999999	
8.345000000000000000e+02	9.949000000000000066e-01	0.119142857142856	
8.355000000000000000e+02	9.948200000000000376e-01	0.119285714285713	
8.365000000000000000e+02	9.947300000000000031e-01	0.119428571428571	
8.375000000000000000e+02	9.946500000000000341e-01	0.119571428571428	
8.385000000000000000e+02	9.945599999999999996e-01	0.119714285714285	
8.395000000000000000e+02	9.944800000000000306e-01	0.119857142857142	
8.405000000000000000e+02	9.943899999999999961e-01	0.119999999999999	
8.415000000000000000e+02	9.942999999999999616e-01	0.120142857142856	
8.425000000000000000e+02	9.942199999999999926e-01	0.120285714285713	
8.435000000000000000e+02	9.941299999999999581e-01	0.12042857142857	
8.445000000000000000e+02	9.940499999999999892e-01	0.120571428571428	
8.455000000000000000e+02	9.939599999999999547e-01	0.120714285714285	
8.465000000000000000e+02	9.938799999999999857e-01	0.120857142857142	
8.475000000000000000e+02	9.937899999999999512e-01	0.120999999999999	
8.485000000000000000e+02	9.937099999999999822e-01	0.121142857142856	
8.495000000000000000e+02	9.936199999999999477e-01	0.121285714285713	
8.505000000000000000e+02	9.935300000000000242e-01	0.12142857142857	
8.515000000000000000e+02	9.934500000000000552e-01	0.121571428571428	
8.525000000000000000e+02	9.933600000000000207e-01	0.121714285714285	
8.535000000000000000e+02	9.932800000000000518e-01	0.121857142857142	
8.545000000000000000e+02	9.931900000000000173e-01	0.121999999999999	
8.555000000000000000e+02	9.931100000000000483e-01	0.122142857142856	
8.565000000000000000e+02	9.930200000000000138e-01	0.122285714285713	
8.575000000000000000e+02	9.929400000000000448e-01	0.12242857142857	
8.585000000000000000e+02	9.928500000000000103e-01	0.122571428571428	
8.595000000000000000e+02	9.927599999999999758e-01	0.122714285714285	
8.605000000000000000e+02	9.926800000000000068e-01	0.122857142857142	
8.615000000000000000e+02	9.925899999999999723e-01	0.122999999999999	
8.625000000000000000e+02	9.925100000000000033e-01	0.123142857142856	
8.635000000000000000e+02	9.924199999999999688e-01	0.123285714285713	
8.645000000000000000e+02	9.923399999999999999e-01	0.12342857142857	
8.655000000000000000e+02	9.922499999999999654e-01	0.123571428571428	
8.665000000000000000e+02	9.921699999999999964e-01	0.123714285714285	
8.675000000000000000e+02	9.920799999999999619e-01	0.123857142857142	
8.685000000000000000e+02	9.919900000000000384e-01	0.123999999999999	
8.695000000000000000e+02	9.919099999999999584e-01	0.124142857142856	
8.705000000000000000e+02	9.918200000000000349e-01	0.124285714285713	
8.715000000000000000e+02	9.917399999999999549e-01	0.12442857142857	
8.725000000000000000e+02	9.916500000000000314e-01	0.124571428571428	
8.735000000000000000e+02	9.915699999999999514e-01	0.124714285714285	
8.745000000000000000e+02	9.914800000000000280e-01	0.124857142857142	
8.755000000000000000e+02	9.913899999999999935e-01	0.124999999999999	
8.765000000000000000e+02	9.913100000000000245e-01	0.125142857142856	
8.775000000000000000e+02	9.912199999999999900e-01	0.125285714285713	
8.785000000000000000e+02	9.911400000000000210e-01	0.12542857142857	
8.795000000000000000e+02	9.910499999999999865e-01	0.125571428571428	
8.805000000000000000e+02	9.909700000000000175e-01	0.125714285714285	
8.815000000000000000e+02	9.908799999999999830e-01	0.125857142857142	
8.825000000000000000e+02	9.908000000000000140e-01	0.125999999999999	
8.835000000000000000e+02	9.907099999999999795e-01	0.126142857142856	
8.845000000000000000e+02	9.906199999999999450e-01	0.126285714285713	
8.855000000000000000e+02	9.905399999999999761e-01	0.12642857142857	
8.865000000000000000e+02	9.904500000000000526e-01	0.126571428571427	
8.875000000000000000e+02	9.903699999999999726e-01	0.126714285714285	
8.885000000000000000e+02	9.902800000000000491e-01	0.126857142857142	
8.895000000000000000e+02	9.901999999999999691e-01	0.126999999999999	
8.905000000000000000e+02	9.901100000000000456e-01	0.127142857142856	
8.915000000000000000e+02	9.900299999999999656e-01	0.127285714285713	
8.925000000000000000e+02	9.899400000000000421e-01	0.12742857142857	
8.935000000000000000e+02	9.898500000000000076e-01	0.127571428571427	
8.945000000000000000e+02	9.897700000000000387e-01	0.127714285714285	
8.955000000000000000e+02	9.896800000000000042e-01	0.127857142857142	
8.965000000000000000e+02	9.896000000000000352e-01	0.127999999999999	
8.975000000000000000e+02	9.895100000000000007e-01	0.128142857142856	
8.985000000000000000e+02	9.894300000000000317e-01	0.128285714285713	
8.995000000000000000e+02	9.893399999999999972e-01	0.12842857142857	
9.005000000000000000e+02	9.892600000000000282e-01	0.128571428571427	
9.015000000000000000e+02	9.890400000000000302e-01	0.128714285714285	
9.025000000000000000e+02	9.888200000000000323e-01	0.128857142857142	
9.035000000000000000e+02	9.886000000000000343e-01	0.128999999999999	
9.045000000000000000e+02	9.883800000000000363e-01	0.129142857142856	
9.055000000000000000e+02	9.881600000000000383e-01	0.129285714285713	
9.065000000000000000e+02	9.879400000000000404e-01	0.12942857142857	
9.075000000000000000e+02	9.877200000000000424e-01	0.129571428571427	
9.085000000000000000e+02	9.875000000000000444e-01	0.129714285714285	
9.095000000000000000e+02	9.872800000000000464e-01	0.129857142857142	
9.105000000000000000e+02	9.870600000000000485e-01	0.129999999999999	
9.115000000000000000e+02	9.868400000000000505e-01	0.130142857142856	
9.125000000000000000e+02	9.866200000000000525e-01	0.130285714285713	
9.135000000000000000e+02	9.864000000000000545e-01	0.13042857142857	
9.145000000000000000e+02	9.861799999999999455e-01	0.130571428571427	
9.155000000000000000e+02	9.859599999999999476e-01	0.130714285714285	
9.165000000000000000e+02	9.857399999999999496e-01	0.130857142857142	
9.175000000000000000e+02	9.855300000000000171e-01	0.130999999999999	
9.185000000000000000e+02	9.853100000000000191e-01	0.131142857142856	
9.195000000000000000e+02	9.850900000000000212e-01	0.131285714285713	
9.205000000000000000e+02	9.848700000000000232e-01	0.13142857142857	
9.215000000000000000e+02	9.846500000000000252e-01	0.131571428571427	
9.225000000000000000e+02	9.844300000000000272e-01	0.131714285714284	
9.235000000000000000e+02	9.842100000000000293e-01	0.131857142857142	
9.245000000000000000e+02	9.839900000000000313e-01	0.131999999999999	
9.255000000000000000e+02	9.837700000000000333e-01	0.132142857142856	
9.265000000000000000e+02	9.835500000000000353e-01	0.132285714285713	
9.275000000000000000e+02	9.833300000000000374e-01	0.13242857142857	
9.285000000000000000e+02	9.831100000000000394e-01	0.132571428571427	
9.295000000000000000e+02	9.828900000000000414e-01	0.132714285714284	
9.305000000000000000e+02	9.826700000000000434e-01	0.132857142857142	
9.315000000000000000e+02	9.824500000000000455e-01	0.132999999999999	
9.325000000000000000e+02	9.822300000000000475e-01	0.133142857142856	
9.335000000000000000e+02	9.820200000000000040e-01	0.133285714285713	
9.345000000000000000e+02	9.818000000000000060e-01	0.13342857142857	
9.355000000000000000e+02	9.815800000000000081e-01	0.133571428571427	
9.365000000000000000e+02	9.813600000000000101e-01	0.133714285714284	
9.375000000000000000e+02	9.811400000000000121e-01	0.133857142857142	
9.385000000000000000e+02	9.809200000000000141e-01	0.133999999999999	
9.395000000000000000e+02	9.807000000000000162e-01	0.134142857142856	
9.405000000000000000e+02	9.804800000000000182e-01	0.134285714285713	
9.415000000000000000e+02	9.802600000000000202e-01	0.13442857142857	
9.425000000000000000e+02	9.800400000000000222e-01	0.134571428571427	
9.435000000000000000e+02	9.798200000000000243e-01	0.134714285714284	
9.445000000000000000e+02	9.796000000000000263e-01	0.134857142857142	
9.455000000000000000e+02	9.793800000000000283e-01	0.134999999999999	
9.465000000000000000e+02	9.791600000000000303e-01	0.135142857142856	
9.475000000000000000e+02	9.789400000000000324e-01	0.135285714285713	
9.485000000000000000e+02	9.787200000000000344e-01	0.13542857142857	
9.495000000000000000e+02	9.785000000000000364e-01	0.135571428571427	
9.505000000000000000e+02	9.782899999999999929e-01	0.135714285714284	
9.515000000000000000e+02	9.780699999999999950e-01	0.135857142857142	
9.525000000000000000e+02	9.778499999999999970e-01	0.135999999999999	
9.535000000000000000e+02	9.776299999999999990e-01	0.136142857142856	
9.545000000000000000e+02	9.774100000000000010e-01	0.136285714285713	
9.555000000000000000e+02	9.771900000000000031e-01	0.13642857142857	
9.565000000000000000e+02	9.769700000000000051e-01	0.136571428571427	
9.575000000000000000e+02	9.767500000000000071e-01	0.136714285714284	
9.585000000000000000e+02	9.765300000000000091e-01	0.136857142857141	
9.595000000000000000e+02	9.763100000000000112e-01	0.136999999999999	
9.605000000000000000e+02	9.760900000000000132e-01	0.137142857142856	
9.615000000000000000e+02	9.758700000000000152e-01	0.137285714285713	
9.625000000000000000e+02	9.756500000000000172e-01	0.13742857142857	
9.635000000000000000e+02	9.754300000000000193e-01	0.137571428571427	
9.645000000000000000e+02	9.752100000000000213e-01	0.137714285714284	
9.655000000000000000e+02	9.749900000000000233e-01	0.137857142857141	
9.665000000000000000e+02	9.747799999999999798e-01	0.137999999999999	
9.675000000000000000e+02	9.745599999999999818e-01	0.138142857142856	
9.685000000000000000e+02	9.743399999999999839e-01	0.138285714285713	
9.695000000000000000e+02	9.741199999999999859e-01	0.13842857142857	
9.705000000000000000e+02	9.738999999999999879e-01	0.138571428571427	
9.715000000000000000e+02	9.736799999999999899e-01	0.138714285714284	
9.725000000000000000e+02	9.734599999999999920e-01	0.138857142857141	
9.735000000000000000e+02	9.732399999999999940e-01	0.138999999999999	
9.745000000000000000e+02	9.730199999999999960e-01	0.139142857142856	
9.755000000000000000e+02	9.727999999999999980e-01	0.139285714285713	
9.765000000000000000e+02	9.725800000000000001e-01	0.13942857142857	
9.775000000000000000e+02	9.723600000000000021e-01	0.139571428571427	
9.785000000000000000e+02	9.721400000000000041e-01	0.139714285714284	
9.795000000000000000e+02	9.719200000000000061e-01	0.139857142857141	
9.805000000000000000e+02	9.717000000000000082e-01	0.139999999999999	
9.815000000000000000e+02	9.714800000000000102e-01	0.140142857142856	
9.825000000000000000e+02	9.712699999999999667e-01	0.140285714285713	
9.835000000000000000e+02	9.710499999999999687e-01	0.14042857142857	
9.845000000000000000e+02	9.708299999999999708e-01	0.140571428571427	
9.855000000000000000e+02	9.706099999999999728e-01	0.140714285714284	
9.865000000000000000e+02	9.703899999999999748e-01	0.140857142857141	
9.875000000000000000e+02	9.701699999999999768e-01	0.140999999999999	
9.885000000000000000e+02	9.699499999999999789e-01	0.141142857142856	
9.895000000000000000e+02	9.697299999999999809e-01	0.141285714285713	
9.905000000000000000e+02	9.695099999999999829e-01	0.14142857142857	
9.915000000000000000e+02	9.692899999999999849e-01	0.141571428571427	
9.925000000000000000e+02	9.690699999999999870e-01	0.141714285714284	
9.935000000000000000e+02	9.688499999999999890e-01	0.141857142857141	
9.945000000000000000e+02	9.686299999999999910e-01	0.141999999999998	
9.955000000000000000e+02	9.684099999999999930e-01	0.142142857142856	
9.965000000000000000e+02	9.681899999999999951e-01	0.142285714285713	
9.975000000000000000e+02	9.679699999999999971e-01	0.14242857142857	
9.985000000000000000e+02	9.677499999999999991e-01	0.142571428571427	
9.995000000000000000e+02	9.675399999999999556e-01	0.142714285714284	
1.000500000000000000e+03	9.673199999999999577e-01	0.142857142857141	
1.001500000000000000e+03	9.670499999999999652e-01	0.142999999999998	
1.002500000000000000e+03	9.667799999999999727e-01	0.143142857142856	
1.003500000000000000e+03	9.665200000000000458e-01	0.143285714285713	
1.004500000000000000e+03	9.662500000000000533e-01	0.14342857142857	
1.005500000000000000e+03	9.659799999999999498e-01	0.143571428571427	
1.006500000000000000e+03	9.657200000000000228e-01	0.143714285714284	
1.007500000000000000e+03	9.654500000000000304e-01	0.143857142857141	
1.008500000000000000e+03	9.651899999999999924e-01	0.143999999999998	
1.009500000000000000e+03	9.649199999999999999e-01	0.144142857142856	
1.010500000000000000e+03	9.646500000000000075e-01	0.144285714285713	
1.011500000000000000e+03	9.643899999999999695e-01	0.14442857142857	
1.012500000000000000e+03	9.641199999999999770e-01	0.144571428571427	
1.013500000000000000e+03	9.638499999999999845e-01	0.144714285714284	
1.014500000000000000e+03	9.635899999999999466e-01	0.144857142857141	
1.015500000000000000e+03	9.633199999999999541e-01	0.144999999999998	
1.016500000000000000e+03	9.630600000000000271e-01	0.145142857142856	
1.017500000000000000e+03	9.627900000000000347e-01	0.145285714285713	
1.018500000000000000e+03	9.625200000000000422e-01	0.14542857142857	
1.019500000000000000e+03	9.622600000000000042e-01	0.145571428571427	
1.020500000000000000e+03	9.619900000000000118e-01	0.145714285714284	
1.021500000000000000e+03	9.617200000000000193e-01	0.145857142857141	
1.022500000000000000e+03	9.614599999999999813e-01	0.145999999999998	
1.023500000000000000e+03	9.611899999999999888e-01	0.146142857142856	
1.024500000000000000e+03	9.609299999999999509e-01	0.146285714285713	
1.025500000000000000e+03	9.606599999999999584e-01	0.14642857142857	
1.026500000000000000e+03	9.603899999999999659e-01	0.146571428571427	
1.027500000000000000e+03	9.601300000000000390e-01	0.146714285714284	
1.028500000000000000e+03	9.598600000000000465e-01	0.146857142857141	
1.029500000000000000e+03	9.595900000000000540e-01	0.146999999999998	
1.030500000000000000e+03	9.593300000000000161e-01	0.147142857142855	
1.031500000000000000e+03	9.590600000000000236e-01	0.147285714285713	
1.032500000000000000e+03	9.587999999999999856e-01	0.14742857142857	
1.033500000000000000e+03	9.585299999999999931e-01	0.147571428571427	
1.034500000000000000e+03	9.582600000000000007e-01	0.147714285714284	
1.035500000000000000e+03	9.579999999999999627e-01	0.147857142857141	
1.036500000000000000e+03	9.577299999999999702e-01	0.147999999999998	
1.037500000000000000e+03	9.574599999999999778e-01	0.148142857142855	
1.038500000000000000e+03	9.572000000000000508e-01	0.148285714285713	
1.039500000000000000e+03	9.569299999999999473e-01	0.14842857142857	
1.040500000000000000e+03	9.566700000000000204e-01	0.148571428571427	
1.041500000000000000e+03	9.564000000000000279e-01	0.148714285714284	
1.042500000000000000e+03	9.561300000000000354e-01	0.148857142857141	
1.043500000000000000e+03	9.558699999999999974e-01	0.148999999999998	
1.044500000000000000e+03	9.556000000000000050e-01	0.149142857142855	
1.045500000000000000e+03	9.553300000000000125e-01	0.149285714285713	
1.046500000000000000e+03	9.550699999999999745e-01	0.14942857142857	
1.047500000000000000e+03	9.547999999999999821e-01	0.149571428571427	
1.048500000000000000e+03	9.545400000000000551e-01	0.149714285714284	
1.049500000000000000e+03	9.542699999999999516e-01	0.149857142857141	
1.050500000000000000e+03	9.539999999999999591e-01	0.149999999999998	
1.051500000000000000e+03	9.537400000000000322e-01	0.150142857142855	
1.052500000000000000e+03	9.534700000000000397e-01	0.150285714285713	
1.053500000000000000e+03	9.532000000000000473e-01	0.15042857142857	
1.054500000000000000e+03	9.529400000000000093e-01	0.150571428571427	
1.055500000000000000e+03	9.526700000000000168e-01	0.150714285714284	
1.056500000000000000e+03	9.524099999999999788e-01	0.150857142857141	
1.057500000000000000e+03	9.521399999999999864e-01	0.150999999999998	
1.058500000000000000e+03	9.518699999999999939e-01	0.151142857142855	
1.059500000000000000e+03	9.516099999999999559e-01	0.151285714285713	
1.060500000000000000e+03	9.513399999999999634e-01	0.15142857142857	
1.061500000000000000e+03	9.510699999999999710e-01	0.151571428571427	
1.062500000000000000e+03	9.508100000000000440e-01	0.151714285714284	
1.063500000000000000e+03	9.505400000000000515e-01	0.151857142857141	
1.064500000000000000e+03	9.502800000000000136e-01	0.151999999999998	
1.065500000000000000e+03	9.500100000000000211e-01	0.152142857142855	
1.066500000000000000e+03	9.497400000000000286e-01	0.152285714285712	
1.067500000000000000e+03	9.494799999999999907e-01	0.15242857142857	
1.068500000000000000e+03	9.492099999999999982e-01	0.152571428571427	
1.069500000000000000e+03	9.489400000000000057e-01	0.152714285714284	
1.070500000000000000e+03	9.486799999999999677e-01	0.152857142857141	
1.071500000000000000e+03	9.484099999999999753e-01	0.152999999999998	
1.072500000000000000e+03	9.481500000000000483e-01	0.153142857142855	
1.073500000000000000e+03	9.478799999999999448e-01	0.153285714285712	
1.074500000000000000e+03	9.476099999999999524e-01	0.15342857142857	
1.075500000000000000e+03	9.473500000000000254e-01	0.153571428571427	
1.076500000000000000e+03	9.470800000000000329e-01	0.153714285714284	
1.077500000000000000e+03	9.468100000000000405e-01	0.153857142857141	
1.078500000000000000e+03	9.465500000000000025e-01	0.153999999999998	
1.079500000000000000e+03	9.462800000000000100e-01	0.154142857142855	
1.080500000000000000e+03	9.460199999999999720e-01	0.154285714285712	
1.081500000000000000e+03	9.457499999999999796e-01	0.15442857142857	
1.082500000000000000e+03	9.454799999999999871e-01	0.154571428571427	
1.083500000000000000e+03	9.452199999999999491e-01	0.154714285714284	
1.084500000000000000e+03	9.449499999999999567e-01	0.154857142857141	
1.085500000000000000e+03	9.446799999999999642e-01	0.154999999999998	
1.086500000000000000e+03	9.444200000000000372e-01	0.155142857142855	
1.087500000000000000e+03	9.441500000000000448e-01	0.155285714285712	
1.088500000000000000e+03	9.438900000000000068e-01	0.15542857142857	
1.089500000000000000e+03	9.436200000000000143e-01	0.155571428571427	
1.090500000000000000e+03	9.433500000000000218e-01	0.155714285714284	
1.091500000000000000e+03	9.430899999999999839e-01	0.155857142857141	
1.092500000000000000e+03	9.428199999999999914e-01	0.155999999999998	
1.093500000000000000e+03	9.425499999999999989e-01	0.156142857142855	
1.094500000000000000e+03	9.422899999999999610e-01	0.156285714285712	
1.095500000000000000e+03	9.420199999999999685e-01	0.15642857142857	
1.096500000000000000e+03	9.417499999999999760e-01	0.156571428571427	
1.097500000000000000e+03	9.414900000000000491e-01	0.156714285714284	
1.098500000000000000e+03	9.412199999999999456e-01	0.156857142857141	
1.099500000000000000e+03	9.409600000000000186e-01	0.156999999999998	
1.100500000000000000e+03	9.406900000000000261e-01	0.157142857142855	
1.101500000000000000e+03	9.404400000000000537e-01	0.157285714285712	
1.102500000000000000e+03	9.401899999999999702e-01	0.15742857142857	
1.103500000000000000e+03	9.399499999999999522e-01	0.157571428571427	
1.104500000000000000e+03	9.396999999999999797e-01	0.157714285714284	
1.105500000000000000e+03	9.394500000000000073e-01	0.157857142857141	
1.106500000000000000e+03	9.392000000000000348e-01	0.157999999999998	
1.107500000000000000e+03	9.389499999999999513e-01	0.158142857142855	
1.108500000000000000e+03	9.387100000000000444e-01	0.158285714285712	
1.109500000000000000e+03	9.384599999999999609e-01	0.158428571428569	
1.110500000000000000e+03	9.382099999999999884e-01	0.158571428571427	
1.111500000000000000e+03	9.379600000000000160e-01	0.158714285714284	
1.112500000000000000e+03	9.377100000000000435e-01	0.158857142857141	
1.113500000000000000e+03	9.374700000000000255e-01	0.158999999999998	
1.114500000000000000e+03	9.372200000000000530e-01	0.159142857142855	
1.115500000000000000e+03	9.369699999999999696e-01	0.159285714285712	
1.116500000000000000e+03	9.367199999999999971e-01	0.159428571428569	
1.117500000000000000e+03	9.364700000000000246e-01	0.159571428571427	
1.118500000000000000e+03	9.362300000000000066e-01	0.159714285714284	
1.119500000000000000e+03	9.359800000000000342e-01	0.159857142857141	
1.120500000000000000e+03	9.357299999999999507e-01	0.159999999999998	
1.121500000000000000e+03	9.354799999999999782e-01	0.160142857142855	
1.122500000000000000e+03	9.352300000000000058e-01	0.160285714285712	
1.123500000000000000e+03	9.349800000000000333e-01	0.160428571428569	
1.124500000000000000e+03	9.347400000000000153e-01	0.160571428571427	
1.125500000000000000e+03	9.344900000000000428e-01	0.160714285714284	
1.126500000000000000e+03	9.342399999999999594e-01	0.160857142857141	
1.127500000000000000e+03	9.339899999999999869e-01	0.160999999999998	
1.128500000000000000e+03	9.337400000000000144e-01	0.161142857142855	
1.129500000000000000e+03	9.334999999999999964e-01	0.161285714285712	
1.130500000000000000e+03	9.332500000000000240e-01	0.161428571428569	
1.131500000000000000e+03	9.330000000000000515e-01	0.161571428571427	
1.132500000000000000e+03	9.327499999999999680e-01	0.161714285714284	
1.133500000000000000e+03	9.324999999999999956e-01	0.161857142857141	
1.134500000000000000e+03	9.322599999999999776e-01	0.161999999999998	
1.135500000000000000e+03	9.320100000000000051e-01	0.162142857142855	
1.136500000000000000e+03	9.317600000000000326e-01	0.162285714285712	
1.137500000000000000e+03	9.315099999999999492e-01	0.162428571428569	
1.138500000000000000e+03	9.312599999999999767e-01	0.162571428571427	
1.139500000000000000e+03	9.310199999999999587e-01	0.162714285714284	
1.140500000000000000e+03	9.307699999999999863e-01	0.162857142857141	
1.141500000000000000e+03	9.305200000000000138e-01	0.162999999999998	
1.142500000000000000e+03	9.302700000000000413e-01	0.163142857142855	
1.143500000000000000e+03	9.300199999999999578e-01	0.163285714285712	
1.144500000000000000e+03	9.297800000000000509e-01	0.163428571428569	
1.145500000000000000e+03	9.295299999999999674e-01	0.163571428571426	
1.146500000000000000e+03	9.292799999999999949e-01	0.163714285714284	
1.147500000000000000e+03	9.290300000000000225e-01	0.163857142857141	
1.148500000000000000e+03	9.287800000000000500e-01	0.163999999999998	
1.149500000000000000e+03	9.285400000000000320e-01	0.164142857142855	
1.150500000000000000e+03	9.282899999999999485e-01	0.164285714285712	
1.151500000000000000e+03	9.280399999999999761e-01	0.164428571428569	
1.152500000000000000e+03	9.277900000000000036e-01	0.164571428571426	
1.153500000000000000e+03	9.275400000000000311e-01	0.164714285714284	
1.154500000000000000e+03	9.273000000000000131e-01	0.164857142857141	
1.155500000000000000e+03	9.270500000000000407e-01	0.164999999999998	
1.156500000000000000e+03	9.267999999999999572e-01	0.165142857142855	
1.157500000000000000e+03	9.265499999999999847e-01	0.165285714285712	
1.158500000000000000e+03	9.263000000000000123e-01	0.165428571428569	
1.159500000000000000e+03	9.260599999999999943e-01	0.165571428571426	
1.160500000000000000e+03	9.258100000000000218e-01	0.165714285714284	
1.161500000000000000e+03	9.255600000000000493e-01	0.165857142857141	
1.162500000000000000e+03	9.253099999999999659e-01	0.165999999999998	
1.163500000000000000e+03	9.250599999999999934e-01	0.166142857142855	
1.164500000000000000e+03	9.248199999999999754e-01	0.166285714285712	
1.165500000000000000e+03	9.245700000000000029e-01	0.166428571428569	
1.166500000000000000e+03	9.243200000000000305e-01	0.166571428571426	
1.167500000000000000e+03	9.240699999999999470e-01	0.166714285714284	
1.168500000000000000e+03	9.238199999999999745e-01	0.166857142857141	
1.169500000000000000e+03	9.235700000000000021e-01	0.166999999999998	
1.170500000000000000e+03	9.233299999999999841e-01	0.167142857142855	
1.171500000000000000e+03	9.230800000000000116e-01	0.167285714285712	
1.172500000000000000e+03	9.228300000000000392e-01	0.167428571428569	
1.173500000000000000e+03	9.225799999999999557e-01	0.167571428571426	
1.174500000000000000e+03	9.223299999999999832e-01	0.167714285714284	
1.175500000000000000e+03	9.220899999999999652e-01	0.167857142857141	
1.176500000000000000e+03	9.218399999999999928e-01	0.167999999999998	
1.177500000000000000e+03	9.215900000000000203e-01	0.168142857142855	
1.178500000000000000e+03	9.213400000000000478e-01	0.168285714285712	
1.179500000000000000e+03	9.210899999999999643e-01	0.168428571428569	
1.180500000000000000e+03	9.208499999999999464e-01	0.168571428571426	
1.181500000000000000e+03	9.205999999999999739e-01	0.168714285714283	
1.182500000000000000e+03	9.203500000000000014e-01	0.168857142857141	
1.183500000000000000e+03	9.201000000000000290e-01	0.168999999999998	
1.184500000000000000e+03	9.198499999999999455e-01	0.169142857142855	
1.185500000000000000e+03	9.196100000000000385e-01	0.169285714285712	
1.186500000000000000e+03	9.193599999999999550e-01	0.169428571428569	
1.187500000000000000e+03	9.191099999999999826e-01	0.169571428571426	
1.188500000000000000e+03	9.188600000000000101e-01	0.169714285714283	
1.189500000000000000e+03	9.186100000000000376e-01	0.169857142857141	
1.190500000000000000e+03	9.183700000000000196e-01	0.169999999999998	
1.191500000000000000e+03	9.181200000000000472e-01	0.170142857142855	
1.192500000000000000e+03	9.178699999999999637e-01	0.170285714285712	
1.193500000000000000e+03	9.176199999999999912e-01	0.170428571428569	
1.194500000000000000e+03	9.173700000000000188e-01	0.170571428571426	
1.195500000000000000e+03	9.171300000000000008e-01	0.170714285714283	
1.196500000000000000e+03	9.168800000000000283e-01	0.170857142857141	
1.197500000000000000e+03	9.166299999999999448e-01	0.170999999999998	
1.198500000000000000e+03	9.163799999999999724e-01	0.171142857142855	
1.199500000000000000e+03	9.161299999999999999e-01	0.171285714285712	
1.200500000000000000e+03	9.158899999999999819e-01	0.171428571428569	
1.201500000000000000e+03	9.153700000000000170e-01	0.171571428571426	
1.202500000000000000e+03	9.148500000000000520e-01	0.171714285714283	
1.203500000000000000e+03	9.143400000000000416e-01	0.171857142857141	
1.204500000000000000e+03	9.138199999999999656e-01	0.171999999999998	
1.205500000000000000e+03	9.133000000000000007e-01	0.172142857142855	
1.206500000000000000e+03	9.127899999999999903e-01	0.172285714285712	
1.207500000000000000e+03	9.122700000000000253e-01	0.172428571428569	
1.208500000000000000e+03	9.117499999999999494e-01	0.172571428571426	
1.209500000000000000e+03	9.112400000000000500e-01	0.172714285714283	
1.210500000000000000e+03	9.107199999999999740e-01	0.172857142857141	
1.211500000000000000e+03	9.102000000000000091e-01	0.172999999999998	
1.212500000000000000e+03	9.096899999999999986e-01	0.173142857142855	
1.213500000000000000e+03	9.091700000000000337e-01	0.173285714285712	
1.214500000000000000e+03	9.086499999999999577e-01	0.173428571428569	
1.215500000000000000e+03	9.081399999999999473e-01	0.173571428571426	
1.216500000000000000e+03	9.076199999999999823e-01	0.173714285714283	
1.217500000000000000e+03	9.071000000000000174e-01	0.17385714285714	
1.218500000000000000e+03	9.065900000000000070e-01	0.173999999999998	
1.219500000000000000e+03	9.060700000000000420e-01	0.174142857142855	
1.220500000000000000e+03	9.055600000000000316e-01	0.174285714285712	
1.221500000000000000e+03	9.050399999999999556e-01	0.174428571428569	
1.222500000000000000e+03	9.045199999999999907e-01	0.174571428571426	
1.223500000000000000e+03	9.040099999999999802e-01	0.174714285714283	
1.224500000000000000e+03	9.034900000000000153e-01	0.17485714285714	
1.225500000000000000e+03	9.029700000000000504e-01	0.174999999999998	
1.226500000000000000e+03	9.024600000000000399e-01	0.175142857142855	
1.227500000000000000e+03	9.019399999999999640e-01	0.175285714285712	
1.228500000000000000e+03	9.014199999999999990e-01	0.175428571428569	
1.229500000000000000e+03	9.009099999999999886e-01	0.175571428571426	
