#Depth	LID [m]	uncertainty %
2.340000000000000000e+02	94.0684061039306	0.1
2.350000000000000000e+02	94.6004884832969	0.1
2.360000000000000000e+02	94.4931596684224	0.1
2.370000000000000000e+02	94.3854861831767	0.1
2.380000000000000000e+02	94.2778434528786	0.1
2.390000000000000000e+02	94.1700437595111	0.1
2.400000000000000000e+02	94.0618991111388	0.1
2.410000000000000000e+02	94.2438805796504	0.1
2.420000000000000000e+02	94.417094561902	0.1
2.430000000000000000e+02	94.5900977978782	0.1
2.440000000000000000e+02	94.7632663524003	0.1
2.450000000000000000e+02	94.9674047528955	0.1
2.460000000000000000e+02	95.1297652840623	0.1
2.470000000000000000e+02	95.2924227748644	0.1
2.480000000000000000e+02	95.4676837885102	0.1
2.490000000000000000e+02	95.6611729801867	0.1
2.500000000000000000e+02	95.8250678707945	0.1
2.510000000000000000e+02	96.2528981555513	0.1
2.520000000000000000e+02	96.6807832675531	0.1
2.530000000000000000e+02	97.2601091068492	0.1
2.540000000000000000e+02	98.1683748647941	0.1
2.550000000000000000e+02	99.0766455430425	0.1
2.560000000000000000e+02	99.0450217714563	0.1
2.570000000000000000e+02	99.0132090891164	0.1
2.580000000000000000e+02	98.9671530510438	0.1
2.590000000000000000e+02	98.9111064922257	0.1
2.600000000000000000e+02	98.8541002380394	0.1
2.610000000000000000e+02	99.7983459863959	0.1
2.620000000000000000e+02	100.741871735311	0.1
2.630000000000000000e+02	101.685054446392	0.1
2.640000000000000000e+02	102.62770566919	0.1
2.650000000000000000e+02	103.561537376603	0.1
2.660000000000000000e+02	104.135868142448	0.1
2.670000000000000000e+02	104.709943112402	0.1
2.680000000000000000e+02	105.246127323055	0.1
2.690000000000000000e+02	105.780249486682	0.1
2.700000000000000000e+02	106.313478764797	0.1
2.710000000000000000e+02	97.3138753215252	0.1
2.720000000000000000e+02	97.8102909729822	0.1
2.730000000000000000e+02	98.3056239008929	0.1
2.740000000000000000e+02	98.8002489010529	0.1
2.750000000000000000e+02	99.3670431035699	0.1
2.760000000000000000e+02	99.7296352105783	0.1
2.770000000000000000e+02	100.092045323737	0.1
2.780000000000000000e+02	100.46161119695	0.1
2.790000000000000000e+02	100.855943835768	0.1
2.800000000000000000e+02	106.104381315478	0.1
2.810000000000000000e+02	128.019727104509	0.1
2.820000000000000000e+02	123.89662120634	0.1
2.830000000000000000e+02	119.774594586599	0.1
2.840000000000000000e+02	115.65402182739	0.1
2.850000000000000000e+02	111.53452827002	0.1
2.860000000000000000e+02	106.866143546846	0.1
2.870000000000000000e+02	102.202986527903	0.1
2.880000000000000000e+02	97.5460565341379	0.1
2.890000000000000000e+02	92.8895403370252	0.1
2.900000000000000000e+02	88.2338122796537	0.1
2.910000000000000000e+02	86.5660908837495	0.1
