#Depth	Thinning	uncertainty %
5.527500000000000568e+01	9.890679999999999472e-01	0.00843881799999999
5.582500000000000284e+01	9.889050000000000340e-01	0.00852320617999999
5.637500000000000000e+01	9.887439999999999563e-01	0.00860759435999999
5.692500000000000426e+01	9.888169999999999460e-01	0.00869198253999999
5.747500000000000853e+01	9.886549999999999505e-01	0.00877637071999999
5.802500000000000568e+01	9.884920000000000373e-01	0.00886075889999999
5.857500000000000284e+01	9.883330000000000171e-01	0.00894514707999999
5.912500000000000000e+01	9.881710000000000216e-01	0.00902953525999999
5.967500000000000426e+01	9.880079999999999973e-01	0.00911392343999999
6.022500000000000853e+01	9.878430000000000266e-01	0.00919831161999999
6.077500000000000568e+01	9.879000000000000004e-01	0.00928269979999999
6.132500000000000284e+01	9.877350000000000296e-01	0.00936708797999999
6.187500000000000711e+01	9.875699999999999479e-01	0.00945147615999999
6.242500000000000426e+01	9.874039999999999484e-01	0.00953586433999999
6.297500000000000853e+01	9.872370000000000312e-01	0.00962025252
6.352500000000000568e+01	9.870689999999999742e-01	0.0097046407
6.407500000000000284e+01	9.868999999999999995e-01	0.00978902888
6.462500000000000000e+01	9.869419999999999860e-01	0.00987341706
6.517500000000001137e+01	9.867749999999999577e-01	0.00995780524
6.572499999999999432e+01	9.866080000000000405e-01	0.01004219342
6.627500000000000568e+01	9.864389999999999548e-01	0.0101265816
6.682500000000001705e+01	9.862689999999999513e-01	0.01021096978
6.737500000000000000e+01	9.860959999999999726e-01	0.01029535796
6.792500000000001137e+01	9.859259999999999691e-01	0.01037974614
6.847499999999999432e+01	9.859449999999999603e-01	0.01046413432
6.902500000000000568e+01	9.857759999999999856e-01	0.0105485225
6.957500000000001705e+01	9.856049999999999534e-01	0.01063291068
7.012500000000000000e+01	9.854319999999999746e-01	0.01071729886
7.067500000000001137e+01	9.852600000000000247e-01	0.01080168704
7.122499999999999432e+01	9.850870000000000459e-01	0.01088607522
7.177500000000000568e+01	9.850860000000000172e-01	0.0109704634
7.232500000000001705e+01	9.849139999999999562e-01	0.01105485158
7.287500000000000000e+01	9.847399999999999487e-01	0.01113923976
7.342500000000001137e+01	9.845650000000000235e-01	0.01122362794
7.397499999999999432e+01	9.843870000000000120e-01	0.01130801612
7.452500000000000568e+01	9.842100000000000293e-01	0.0113924043
7.507500000000001705e+01	9.842090000000000005e-01	0.01147679248
7.562500000000000000e+01	9.840339999999999643e-01	0.01156118066
7.617500000000001137e+01	9.838599999999999568e-01	0.01164556884
7.672499999999999432e+01	9.836859999999999493e-01	0.01172995702
7.727500000000000568e+01	9.835030000000000161e-01	0.0118143452
7.782500000000001705e+01	9.833220000000000294e-01	0.01189873338
7.837500000000000000e+01	9.833129999999999926e-01	0.01198312156
7.892500000000001137e+01	9.831360000000000099e-01	0.01206750974
7.947499999999999432e+01	9.829579999999999984e-01	0.01215189792
8.002500000000000568e+01	9.827780000000000404e-01	0.0122362861
8.057500000000001705e+01	9.825949999999999962e-01	0.01232067428
8.112500000000000000e+01	9.824159999999999560e-01	0.01240506246
8.167500000000001137e+01	9.824589999999999712e-01	0.01248945064
8.222499999999999432e+01	9.822779999999999845e-01	0.01257383882
8.277500000000000568e+01	9.820969999999999978e-01	0.012658227
8.332500000000001705e+01	9.819149999999999823e-01	0.01274261518
8.387500000000000000e+01	9.817350000000000243e-01	0.01282700336
8.442500000000001137e+01	9.815570000000000128e-01	0.01291139154
8.497499999999999432e+01	9.815490000000000048e-01	0.01299577972
8.552500000000000568e+01	9.813650000000000428e-01	0.0130801679
8.607500000000001705e+01	9.811800000000000521e-01	0.01316455608
8.662500000000000000e+01	9.809980000000000366e-01	0.01324894426
8.717500000000001137e+01	9.808130000000000459e-01	0.01333333244
8.772499999999999432e+01	9.806280000000000552e-01	0.01341772062
8.827500000000000568e+01	9.806529999999999969e-01	0.0135021088
8.882500000000001705e+01	9.804659999999999487e-01	0.01358649698
8.937500000000000000e+01	9.802800000000000402e-01	0.01367088516
8.992500000000001137e+01	9.800940000000000207e-01	0.01375527334
9.047500000000000853e+01	9.799090000000000300e-01	0.01383966152
9.102500000000000568e+01	9.797219999999999818e-01	0.0139240497
9.157500000000001705e+01	9.797430000000000305e-01	0.01400843788
9.212500000000000000e+01	9.795549999999999535e-01	0.01409282606
9.267500000000001137e+01	9.793659999999999588e-01	0.01417721424
9.322500000000000853e+01	9.791779999999999928e-01	0.01426160242
9.377500000000000568e+01	9.789900000000000269e-01	0.0143459906
9.432500000000001705e+01	9.789649999999999741e-01	0.01443037878
9.487500000000000000e+01	9.787730000000000041e-01	0.01451476696
9.542500000000001137e+01	9.785800000000000054e-01	0.01459915514
9.597500000000000853e+01	9.783889999999999532e-01	0.01468354332
9.652500000000000568e+01	9.781980000000000119e-01	0.0147679315
9.707500000000001705e+01	9.780079999999999885e-01	0.01485231968
9.762500000000000000e+01	9.779609999999999692e-01	0.01493670786
9.817500000000001137e+01	9.777700000000000280e-01	0.01502109604
9.872500000000000853e+01	9.775800000000000045e-01	0.01510548422
9.927500000000000568e+01	9.773889999999999523e-01	0.0151898724
9.982500000000001705e+01	9.771980000000000111e-01	0.01527426058
1.003750000000000000e+02	9.772300000000000431e-01	0.01535864876
1.009250000000000114e+02	9.770370000000000443e-01	0.01544303694
1.014750000000000085e+02	9.768440000000000456e-01	0.01552742512
1.020250000000000057e+02	9.766500000000000181e-01	0.0156118133
1.025750000000000171e+02	9.764559999999999906e-01	0.01569620148
1.031250000000000000e+02	9.762619999999999632e-01	0.01578058966
1.036750000000000114e+02	9.763319999999999776e-01	0.01586497784
1.042250000000000085e+02	9.761379999999999502e-01	0.01594936602
1.047750000000000057e+02	9.759440000000000337e-01	0.0160337542
1.053250000000000171e+02	9.757489999999999775e-01	0.01611814238
1.058750000000000000e+02	9.755530000000000035e-01	0.01620253056
1.064250000000000114e+02	9.756059999999999732e-01	0.01628691874
1.069750000000000085e+02	9.754099999999999993e-01	0.01637130692
1.075250000000000057e+02	9.752140000000000253e-01	0.0164556951
1.080750000000000171e+02	9.750189999999999690e-01	0.01654008328
1.086250000000000000e+02	9.748229999999999951e-01	0.01662447146
1.091750000000000114e+02	9.746270000000000211e-01	0.01670885964
1.097250000000000085e+02	9.747710000000000541e-01	0.01679324782
1.102750000000000057e+02	9.745749999999999691e-01	0.016877636
1.108250000000000171e+02	9.743779999999999664e-01	0.01696202418
1.113750000000000000e+02	9.741800000000000459e-01	0.01704641236
1.119250000000000114e+02	9.739809999999999857e-01	0.01713080054
1.124750000000000085e+02	9.737810000000000077e-01	0.01721518872
1.130250000000000057e+02	9.738409999999999567e-01	0.0172995769
1.135750000000000171e+02	9.736449999999999827e-01	0.01738396508
1.141250000000000000e+02	9.734490000000000087e-01	0.01746835326
1.146750000000000114e+02	9.732539999999999525e-01	0.01755274144
1.152250000000000085e+02	9.730539999999999745e-01	0.01763712962
1.157750000000000057e+02	9.730870000000000353e-01	0.0177215178
1.163250000000000171e+02	9.728890000000000038e-01	0.01780590598
1.168750000000000000e+02	9.726909999999999723e-01	0.01789029416
1.174250000000000114e+02	9.724920000000000231e-01	0.01797468234
1.179750000000000085e+02	9.722920000000000451e-01	0.01805907052
1.185250000000000057e+02	9.720919999999999561e-01	0.0181434587
1.190750000000000171e+02	9.721819999999999906e-01	0.01822784688
1.196250000000000000e+02	9.719839999999999591e-01	0.01831223506
1.201750000000000114e+02	9.717820000000000347e-01	0.01839662324
1.207250000000000085e+02	9.715799999999999992e-01	0.01848101142
1.212750000000000057e+02	9.713770000000000460e-01	0.0185653996
1.218250000000000171e+02	9.713650000000000340e-01	0.01864978778
1.223750000000000000e+02	9.711619999999999697e-01	0.01873417596
1.229250000000000114e+02	9.709590000000000165e-01	0.01881856414
1.234750000000000227e+02	9.707550000000000345e-01	0.01890295232
1.240250000000000057e+02	9.705510000000000526e-01	0.0189873405
1.245750000000000171e+02	9.705899999999999528e-01	0.01907172868
1.251250000000000000e+02	9.703859999999999708e-01	0.01915611686
1.256750000000000114e+02	9.701819999999999888e-01	0.01924050504
1.262250000000000227e+02	9.699769999999999781e-01	0.01932489322
1.267750000000000057e+02	9.697719999999999674e-01	0.0194092814
1.273250000000000171e+02	9.697999999999999954e-01	0.01949366958
1.278750000000000000e+02	9.695949999999999847e-01	0.01957805776
1.284250000000000114e+02	9.693899999999999739e-01	0.01966244594
1.289750000000000227e+02	9.691849999999999632e-01	0.01974683412
1.295250000000000057e+02	9.689790000000000347e-01	0.0198312223
1.300750000000000171e+02	9.687729999999999952e-01	0.01991561048
1.306250000000000000e+02	9.688639999999999475e-01	0.01999999866
1.311750000000000114e+02	9.686580000000000190e-01	0.02008438684
1.317250000000000227e+02	9.684519999999999795e-01	0.02016877502
1.322750000000000057e+02	9.682450000000000223e-01	0.0202531632
1.328250000000000171e+02	9.680389999999999828e-01	0.02033755138
1.333750000000000000e+02	9.681429999999999758e-01	0.02042193956
1.339250000000000114e+02	9.679370000000000474e-01	0.02050632774
1.344750000000000227e+02	9.677299999999999791e-01	0.02059071592
1.350250000000000057e+02	9.675230000000000219e-01	0.0206751041
1.355750000000000171e+02	9.673159999999999537e-01	0.02075949228
1.361250000000000000e+02	9.674589999999999579e-01	0.02084388046
1.366750000000000114e+02	9.672520000000000007e-01	0.02092826864
1.372250000000000227e+02	9.670440000000000147e-01	0.02101265682
1.377750000000000057e+02	9.668369999999999465e-01	0.0210970449999999
1.383250000000000171e+02	9.666289999999999605e-01	0.0211814331799999
1.388750000000000000e+02	9.664209999999999745e-01	0.0212658213599999
1.394250000000000114e+02	9.664949999999999930e-01	0.0213502095399999
1.399750000000000227e+02	9.662880000000000358e-01	0.0214345977199999
1.405250000000000057e+02	9.660800000000000498e-01	0.0215189858999999
1.410750000000000171e+02	9.658719999999999528e-01	0.0216033740799999
1.416250000000000000e+02	9.656630000000000491e-01	0.0216877622599999
1.421750000000000114e+02	9.657379999999999853e-01	0.0217721504399999
1.427250000000000227e+02	9.655299999999999994e-01	0.0218565386199999
1.432750000000000057e+02	9.653220000000000134e-01	0.0219409267999999
1.438250000000000171e+02	9.651129999999999987e-01	0.0220253149799999
1.443750000000000000e+02	9.649039999999999839e-01	0.0221097031599999
1.449250000000000114e+02	9.650039999999999729e-01	0.0221940913399999
1.454750000000000227e+02	9.647949999999999582e-01	0.0222784795199999
1.460250000000000057e+02	9.645869999999999722e-01	0.0223628676999999
1.465750000000000171e+02	9.643779999999999575e-01	0.0224472558799999
1.471250000000000000e+02	9.641680000000000250e-01	0.0225316440599999
1.476750000000000114e+02	9.642690000000000428e-01	0.0226160322399999
1.482250000000000227e+02	9.640600000000000280e-01	0.0227004204199999
1.487750000000000057e+02	9.638510000000000133e-01	0.0227848085999999
1.493250000000000171e+02	9.636419999999999986e-01	0.0228691967799999
1.498750000000000000e+02	9.634319999999999551e-01	0.0229535849599999
1.504250000000000114e+02	9.635519999999999641e-01	0.0230379731399999
1.509750000000000227e+02	9.633429999999999493e-01	0.0231223613199999
1.515250000000000057e+02	9.631330000000000169e-01	0.0232067494999999
1.520750000000000171e+02	9.629240000000000022e-01	0.0232911376799999
1.526250000000000000e+02	9.627139999999999587e-01	0.0233755258599999
1.531750000000000114e+02	9.625040000000000262e-01	0.0234599140399999
1.537250000000000227e+02	9.626059999999999617e-01	0.0235443022199999
1.542750000000000057e+02	9.623969999999999470e-01	0.0236286903999999
1.548250000000000171e+02	9.621870000000000145e-01	0.0237130785799999
1.553750000000000000e+02	9.619769999999999710e-01	0.0237974667599999
1.559250000000000114e+02	9.617670000000000385e-01	0.0238818549399999
1.564750000000000227e+02	9.618740000000000068e-01	0.0239662431199999
1.570250000000000057e+02	9.616639999999999633e-01	0.0240506312999999
1.575750000000000171e+02	9.614540000000000308e-01	0.0241350194799999
1.581250000000000000e+02	9.612439999999999873e-01	0.0242194076599999
1.586750000000000114e+02	9.610340000000000549e-01	0.0243037958399999
1.592250000000000227e+02	9.611490000000000311e-01	0.0243881840199999
1.597750000000000057e+02	9.609389999999999876e-01	0.0244725721999999
1.603250000000000171e+02	9.607290000000000552e-01	0.0245569603799999
1.608750000000000000e+02	9.605190000000000117e-01	0.0246413485599999
1.614250000000000114e+02	9.603080000000000505e-01	0.0247257367399999
1.619750000000000227e+02	9.604150000000000187e-01	0.0248101249199999
1.625250000000000057e+02	9.602039999999999464e-01	0.0248945130999999
1.630750000000000171e+02	9.599940000000000140e-01	0.0249789012799999
1.636250000000000000e+02	9.597830000000000528e-01	0.0250632894599999
1.641750000000000114e+02	9.595730000000000093e-01	0.0251476776399999
1.647250000000000227e+02	9.596770000000000023e-01	0.0252320658199999
1.652750000000000057e+02	9.594669999999999588e-01	0.0253164539999999
1.658250000000000171e+02	9.592559999999999976e-01	0.0254008421799999
1.663750000000000000e+02	9.590450000000000363e-01	0.0254852303599999
1.669250000000000114e+02	9.588349999999999929e-01	0.0255696185399999
1.674750000000000227e+02	9.589159999999999906e-01	0.0256540067199999
1.680250000000000057e+02	9.587059999999999471e-01	0.0257383948999999
1.685750000000000171e+02	9.584949999999999859e-01	0.0258227830799999
1.691250000000000000e+02	9.582840000000000247e-01	0.0259071712599999
1.696750000000000114e+02	9.580729999999999524e-01	0.0259915594399999
1.702250000000000227e+02	9.582279999999999687e-01	0.0260759476199999
1.707750000000000057e+02	9.580170000000000075e-01	0.0261603357999999
1.713250000000000171e+02	9.578060000000000462e-01	0.0262447239799999
1.718750000000000000e+02	9.575960000000000027e-01	0.0263291121599999
1.724250000000000114e+02	9.573840000000000128e-01	0.0264135003399999
1.729750000000000227e+02	9.575019999999999643e-01	0.0264978885199999
1.735250000000000057e+02	9.572910000000000030e-01	0.0265822766999999
1.740750000000000171e+02	9.570800000000000418e-01	0.0266666648799999
1.746250000000000000e+02	9.568689999999999696e-01	0.0267510530599999
1.751750000000000114e+02	9.566580000000000084e-01	0.0268354412399999
1.757250000000000227e+02	9.567900000000000293e-01	0.0269198294199999
1.762750000000000057e+02	9.565789999999999571e-01	0.0270042175999999
1.768250000000000171e+02	9.563679999999999959e-01	0.0270886057799999
1.773750000000000000e+02	9.561570000000000347e-01	0.0271729939599999
1.779250000000000114e+02	9.559459999999999624e-01	0.0272573821399999
1.784750000000000227e+02	9.560840000000000449e-01	0.0273417703199999
1.790250000000000341e+02	9.558729999999999727e-01	0.0274261584999999
1.795750000000000171e+02	9.556620000000000115e-01	0.0275105466799999
1.801250000000000000e+02	9.554510000000000502e-01	0.0275949348599999
1.806750000000000114e+02	9.552389999999999493e-01	0.0276793230399999
1.812250000000000227e+02	9.553909999999999902e-01	0.0277637112199999
1.817750000000000341e+02	9.551800000000000290e-01	0.0278480993999999
1.823250000000000171e+02	9.549689999999999568e-01	0.0279324875799998
1.828750000000000000e+02	9.547579999999999956e-01	0.0280168757599998
1.834250000000000114e+02	9.545460000000000056e-01	0.0281012639399998
1.839750000000000227e+02	9.543350000000000444e-01	0.0281856521199998
1.845250000000000341e+02	9.544240000000000501e-01	0.0282700402999998
1.850750000000000171e+02	9.542129999999999779e-01	0.0283544284799998
1.856250000000000000e+02	9.540020000000000167e-01	0.0284388166599998
1.861750000000000114e+02	9.537900000000000267e-01	0.0285232048399998
1.867250000000000227e+02	9.538410000000000499e-01	0.0286075930199998
1.872750000000000341e+02	9.536299999999999777e-01	0.0286919811999998
1.878250000000000171e+02	9.534190000000000165e-01	0.0287763693799998
1.883750000000000000e+02	9.532080000000000553e-01	0.0288607575599998
1.889250000000000114e+02	9.529959999999999543e-01	0.0289451457399998
1.894750000000000227e+02	9.531629999999999825e-01	0.0290295339199998
1.900250000000000341e+02	9.529520000000000213e-01	0.0291139220999998
1.905750000000000171e+02	9.527409999999999490e-01	0.0291983102799998
1.911250000000000000e+02	9.525289999999999591e-01	0.0292826984599998
1.916750000000000114e+02	9.523179999999999978e-01	0.0293670866399998
1.922250000000000227e+02	9.524629999999999486e-01	0.0294514748199998
1.927750000000000341e+02	9.522519999999999873e-01	0.0295358629999998
1.933250000000000171e+02	9.520410000000000261e-01	0.0296202511799998
1.938750000000000000e+02	9.518290000000000362e-01	0.0297046393599998
1.944250000000000114e+02	9.516179999999999639e-01	0.0297890275399998
1.949750000000000227e+02	9.518199999999999994e-01	0.0298734157199998
1.955250000000000341e+02	9.516080000000000094e-01	0.0299578038999998
1.960750000000000171e+02	9.513970000000000482e-01	0.0300421920799998
1.966250000000000000e+02	9.511859999999999760e-01	0.0301265802599998
1.971750000000000114e+02	9.509739999999999860e-01	0.0302109684399998
1.977250000000000227e+02	9.511370000000000102e-01	0.0302953566199998
1.982750000000000341e+02	9.509260000000000490e-01	0.0303797447999998
1.988250000000000171e+02	9.507139999999999480e-01	0.0304641329799998
1.993750000000000000e+02	9.505029999999999868e-01	0.0305485211599998
1.999250000000000114e+02	9.502909999999999968e-01	0.0306329093399998
2.004750000000000227e+02	9.504280000000000506e-01	0.0307172975199998
2.010250000000000341e+02	9.502169999999999783e-01	0.0308016856999998
2.015750000000000171e+02	9.500049999999999883e-01	0.0308860738799998
2.021250000000000000e+02	9.497940000000000271e-01	0.0309704620599998
2.026750000000000114e+02	9.495820000000000372e-01	0.0310548502399998
2.032250000000000227e+02	9.497309999999999919e-01	0.0311392384199998
2.037750000000000341e+02	9.495200000000000307e-01	0.0312236265999998
2.043250000000000171e+02	9.493080000000000407e-01	0.0313080147799998
2.048750000000000000e+02	9.490969999999999684e-01	0.0313924029599998
2.054250000000000114e+02	9.488849999999999785e-01	0.0314767911399998
2.059750000000000227e+02	9.490450000000000275e-01	0.0315611793199998
2.065250000000000341e+02	9.488339999999999552e-01	0.0316455674999998
2.070750000000000171e+02	9.486229999999999940e-01	0.0317299556799998
2.076250000000000000e+02	9.484110000000000040e-01	0.0318143438599998
2.081750000000000114e+02	9.482000000000000428e-01	0.0318987320399998
2.087250000000000227e+02	9.483340000000000103e-01	0.0319831202199998
2.092750000000000341e+02	9.481230000000000491e-01	0.0320675083999998
2.098250000000000171e+02	9.479119999999999768e-01	0.0321518965799998
2.103750000000000000e+02	9.476999999999999869e-01	0.0322362847599998
2.109250000000000114e+02	9.474890000000000256e-01	0.0323206729399998
2.114750000000000227e+02	9.476010000000000266e-01	0.0324050611199998
2.120250000000000341e+02	9.473890000000000366e-01	0.0324894492999998
2.125750000000000171e+02	9.471779999999999644e-01	0.0325738374799998
2.131250000000000000e+02	9.469659999999999744e-01	0.0326582256599998
2.136750000000000114e+02	9.471169999999999867e-01	0.0327426138399998
2.142250000000000227e+02	9.469049999999999967e-01	0.0328270020199998
2.147750000000000341e+02	9.466940000000000355e-01	0.0329113901999998
2.153250000000000171e+02	9.464829999999999632e-01	0.0329957783799998
2.158750000000000000e+02	9.462709999999999733e-01	0.0330801665599998
2.164250000000000114e+02	9.463930000000000398e-01	0.0331645547399998
2.169750000000000227e+02	9.461819999999999675e-01	0.0332489429199998
2.175250000000000341e+02	9.459699999999999775e-01	0.0333333310999998
2.180750000000000171e+02	9.457590000000000163e-01	0.0334177192799998
2.186250000000000000e+02	9.455470000000000264e-01	0.0335021074599998
2.191750000000000114e+02	9.456909999999999483e-01	0.0335864956399998
2.197250000000000227e+02	9.454789999999999583e-01	0.0336708838199998
2.202750000000000341e+02	9.452679999999999971e-01	0.0337552719999998
2.208250000000000171e+02	9.450570000000000359e-01	0.0338396601799998
2.213750000000000000e+02	9.448450000000000459e-01	0.0339240483599998
2.219250000000000114e+02	9.449750000000000094e-01	0.0340084365399998
2.224750000000000227e+02	9.447640000000000482e-01	0.0340928247199998
2.230250000000000341e+02	9.445519999999999472e-01	0.0341772128999998
2.235750000000000171e+02	9.443409999999999860e-01	0.0342616010799998
2.241250000000000000e+02	9.445540000000000047e-01	0.0343459892599998
2.246750000000000114e+02	9.443430000000000435e-01	0.0344303774399998
2.252250000000000227e+02	9.441319999999999713e-01	0.0345147656199998
2.257750000000000341e+02	9.439210000000000100e-01	0.0345991537999998
2.263250000000000171e+02	9.437090000000000201e-01	0.0346835419799998
2.268750000000000000e+02	9.438710000000000155e-01	0.0347679301599998
2.274250000000000114e+02	9.436600000000000543e-01	0.0348523183399998
2.279750000000000227e+02	9.434489999999999821e-01	0.0349367065199997
2.285250000000000341e+02	9.432380000000000209e-01	0.0350210946999997
2.290750000000000171e+02	9.430260000000000309e-01	0.0351054828799997
2.296250000000000000e+02	9.431589999999999696e-01	0.0351898710599997
2.301750000000000114e+02	9.429480000000000084e-01	0.0352742592399997
2.307250000000000227e+02	9.427360000000000184e-01	0.0353586474199997
2.312750000000000341e+02	9.425249999999999462e-01	0.0354430355999997
2.318250000000000171e+02	9.423139999999999850e-01	0.0355274237799997
2.323750000000000000e+02	9.424010000000000442e-01	0.0356118119599997
2.329250000000000114e+02	9.421899999999999720e-01	0.0356962001399997
2.334750000000000227e+02	9.419779999999999820e-01	0.0357805883199997
2.340250000000000341e+02	9.417670000000000208e-01	0.0358649764999997
2.345750000000000171e+02	9.418849999999999723e-01	0.0359493646799997
2.351250000000000000e+02	9.416740000000000110e-01	0.0360337528599997
2.356750000000000114e+02	9.414630000000000498e-01	0.0361181410399997
2.362250000000000227e+02	9.412519999999999776e-01	0.0362025292199997
2.367750000000000341e+02	9.414209999999999523e-01	0.0362869173999997
2.373250000000000171e+02	9.412099999999999911e-01	0.0363713055799997
2.378750000000000000e+02	9.409990000000000299e-01	0.0364556937599997
2.384250000000000114e+02	9.407879999999999576e-01	0.0365400819399997
2.389750000000000227e+02	9.405769999999999964e-01	0.0366244701199997
