#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
2.591050000000000182e+03	3.377454132615025737e+05	8.201065309765028815e+02	3.355754532137459028e+05	8.278328652977019146e+02	3.123495337168947117e+02	2.418474011250692710e-02	4.754947959079222977e-03	1.328061579303445594e-01	2.125458341623028338e-02	9.369499999999999318e+01	8.960741820742546437e+00	8.816707712197967339e+00	1.678220643996889638e+00	2.406000000000424466e-02	2.000000000000018430e-01	1.303090000000000082e-01	3.975518140242720322e-01	9.369499999999999318e+01	1.000000000000000056e-01	3.211882414885933873e-03	7.810586735212850240e-04	8.646007545031636835e-03	0.000000000000000000e+00
2.591600000000000364e+03	3.379166524069492007e+05	8.195334205115872237e+02	3.356911135338175227e+05	8.295676800832039817e+02	3.203877623196036097e+02	2.365103952537381954e-02	4.602227442531920364e-03	1.325187664727154602e-01	2.082084722168430282e-02	9.350239999999968177e+01	8.916381945800454289e+00	8.787938675567602331e+00	1.665988768804840259e+00	2.354999999999377730e-02	2.000000000000229095e-01	1.301940000000000042e-01	3.976362022042719824e-01	9.350239999999968177e+01	1.000000000000000056e-01	3.134206583699976432e-03	7.530060725936957777e-04	7.878354993166962472e-03	0.000000000000000000e+00
2.592150000000000091e+03	3.380921354152678396e+05	8.194699955186481475e+02	3.358180435846805922e+05	8.297906108602454651e+02	3.264786181393620268e+02	2.365592388522627307e-02	4.490916963056256449e-03	1.322318937586334786e-01	2.055993338865546791e-02	9.312619999999999720e+01	9.080144201966557915e+00	8.740751172032560135e+00	1.660128053244275037e+00	2.358000000000190499e-02	2.000000000000262956e-01	1.300790000000000002e-01	3.977205903842720436e-01	9.312619999999999720e+01	1.000000000000000056e-01	3.128067613953560734e-03	7.384724240443637502e-04	7.921841398036458606e-03	0.000000000000000000e+00
2.592700000000000273e+03	3.382679628166790935e+05	8.200066647685055159e+02	3.359442768617375987e+05	8.275214223741830892e+02	3.270756856541445927e+02	2.333119363383075184e-02	4.393321886723356579e-03	1.319475694238517183e-01	2.047642784086374512e-02	9.263769999999949789e+01	8.741197753849570873e+00	8.681965995853715867e+00	1.627100402496154397e+00	2.328000000000354439e-02	2.000000000000066724e-01	1.299659999999999982e-01	3.978049785642720493e-01	9.263769999999949789e+01	1.000000000000000194e-01	3.078494291741210379e-03	7.243051559833270153e-04	7.610339668487661746e-03	0.000000000000000000e+00
2.593250000000000000e+03	3.384466215855049086e+05	8.211524532038201869e+02	3.360756770414353232e+05	8.280472828915800392e+02	3.348408042783909195e+02	2.243933147030872585e-02	4.252884449115730027e-03	1.316607150755031708e-01	2.056940151460081093e-02	9.203430000000000177e+01	9.071684325095684898e+00	8.611674927547483094e+00	1.625285640294247713e+00	2.240999999999781708e-02	2.000000000000088929e-01	1.298499999999999932e-01	3.978893667442720550e-01	9.203430000000000177e+01	1.000000000000000056e-01	2.954378427197088593e-03	7.014577340645963832e-04	7.276916460557273335e-03	0.000000000000000000e+00
2.593800000000000182e+03	3.386327859559650533e+05	8.229533021613121946e+02	3.362130978851979598e+05	8.298241832441839279e+02	3.396805581597263313e+02	2.151302837464991527e-02	4.134232818721318876e-03	1.313743795053480268e-01	2.083469240419811783e-02	9.134239999999999782e+01	8.716465084061642443e+00	8.532559964080064674e+00	1.589381371499623441e+00	2.149999999999607433e-02	2.000000000000389522e-01	1.297339999999999882e-01	3.979737549242720607e-01	9.134239999999999782e+01	1.000000000000000056e-01	2.826260754000578263e-03	6.822790541511099651e-04	6.972379108710917775e-03	0.000000000000000000e+00
2.594350000000000364e+03	3.388273893729433767e+05	8.254458748441833222e+02	3.363565209527633269e+05	8.274514275615739507e+02	3.417818887265286776e+02	2.116298522418914863e-02	4.133613095080629525e-03	1.310875505091561588e-01	2.126348426391684587e-02	9.056639999999930524e+01	8.575391336997133962e+00	8.445140072268713993e+00	1.563552821441170693e+00	2.115999999999360753e-02	1.999999999999827194e-01	1.296170000000000100e-01	3.980581431042720109e-01	9.056639999999930524e+01	1.000000000000000056e-01	2.774203894500420608e-03	6.836263585668343225e-04	6.562780042923188270e-03	0.000000000000000000e+00
2.594900000000000091e+03	3.390256444475217140e+05	8.285763282050966154e+02	3.365088954028377775e+05	8.337663113437215543e+02	3.544084590986872740e+02	2.028853339059177863e-02	4.021422618991927350e-03	1.308032612654551341e-01	2.184450222582872553e-02	8.972480000000000189e+01	8.802388250439260986e+00	8.351202230473518284e+00	1.555914434231522314e+00	2.029000000000255599e-02	1.999999999999494404e-01	1.295020000000000060e-01	3.981425312842720721e-01	8.972480000000000189e+01	1.000000000000000056e-01	2.653806333782486766e-03	6.683141946715478012e-04	6.218126493053537270e-03	0.000000000000000000e+00
2.595450000000000273e+03	3.392328939340417855e+05	8.324669717541329419e+02	3.366697155471557053e+05	8.342270796611918513e+02	3.580328348690376856e+02	1.943765136723815679e-02	3.873531450380124624e-03	1.304657626732174391e-01	2.094393861130615722e-02	8.883519999999926142e+01	8.614111434555162816e+00	8.252378760135798075e+00	1.528536494710090121e+00	1.943999999999456926e-02	2.000000000000128342e-01	1.293920000000000070e-01	3.982269194642720778e-01	8.883519999999926142e+01	1.000000000000000056e-01	2.535948010202833912e-03	6.297441704542745084e-04	6.050054986112748771e-03	0.000000000000000000e+00
2.596000000000000000e+03	3.394497753518732497e+05	8.371416591760000756e+02	3.368350033011175110e+05	8.352835563310542284e+02	3.610653871135698409e+02	1.836769336370357858e-02	3.655421102580315613e-03	1.301241720018098957e-01	2.013222075779579415e-02	8.793500000000000227e+01	8.316202305992693056e+00	8.151897322308741423e+00	1.494977548251093191e+00	1.837000000000611408e-02	2.000000000000386746e-01	1.292790000000000050e-01	3.983113076442720280e-01	8.793500000000000227e+01	1.000000000000000056e-01	2.390080890535066418e-03	5.838106990853628771e-04	5.853540756624059371e-03	0.000000000000000000e+00
