#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
1.028000000000000000e+03	2.388816232858614239e+04	2.494041103234307855e+02	2.230472163320917025e+04	3.679155132156736272e+02	3.842170971950294529e+02	4.469590605645207965e-02	1.603663831072937515e-02	6.837446508168615322e-01	1.841006143659904004e-01	7.810682710658274175e+01	7.727862499981827504e+00	3.748442412585814054e+01	9.710075794718228792e+00	3.114645000000137998e-02	3.982628500505980829e-01	6.089499999999999913e-01	3.968547772165128551e-01	7.874699999999999989e+01	1.000000000000000056e-01	3.056058667951207231e-02	1.284599278556512389e-02	2.189201428543002120e-02	0.000000000000000000e+00
1.029000000000000000e+03	2.392088421349257260e+04	2.424185618909360187e+02	2.235040039017332674e+04	3.546889995370450492e+02	3.652316945814285987e+02	4.310345009750093936e-02	1.553492266240451107e-02	6.840700118030546006e-01	1.838052632399492237e-01	7.815102513803283557e+01	7.692034167778056819e+00	3.749610439037235210e+01	9.719023387284345006e+00	2.952545000000128539e-02	3.984607059510338334e-01	6.085899999999999643e-01	3.972477045249608318e-01	7.884180000000000632e+01	9.999999999999999167e-02	2.948577761694984312e-02	1.249816609356899783e-02	2.399660232667315610e-02	0.000000000000000000e+00
1.030000000000000000e+03	2.395479886933075250e+04	2.350297734114045056e+02	2.239207295641360906e+04	3.664976060327389291e+02	3.819918073896771489e+02	4.793185269133576343e-02	1.714242875201664462e-02	6.843840358916494226e-01	1.849123758991363664e-01	7.837316522710594313e+01	7.667911500950978620e+00	3.759431554065724868e+01	9.742154020620905186e+00	3.226109999999948741e-02	3.986783496226801726e-01	6.082199999999999829e-01	3.976406318334087531e-01	7.911440000000000339e+01	9.999999999999999167e-02	3.280379479266038595e-02	1.394357594309287608e-02	2.379587707160553747e-02	0.000000000000000000e+00
1.031000000000000000e+03	2.398528314733336083e+04	2.282487679453529950e+02	2.243409704306487401e+04	3.592119299273915658e+02	3.721512662483009422e+02	4.720794140290153484e-02	1.663231272983724598e-02	6.846866864901417493e-01	1.874007902739949216e-01	7.862348007315615916e+01	7.652764013187054459e+00	3.770666130433141916e+01	9.767070713053113806e+00	3.125190000000088730e-02	3.988686647846412803e-01	6.078400000000000469e-01	3.980335591418566743e-01	7.941400000000000148e+01	1.000000000000000056e-01	3.232264897517342361e-02	1.374851664512331990e-02	2.326901794129525303e-02	0.000000000000000000e+00
1.032000000000000000e+03	2.401622120568272658e+04	2.212147965807572518e+02	2.247707264274522458e+04	3.570497285066963400e+02	3.692778424251844740e+02	5.083575214534146597e-02	1.773157957385884317e-02	6.850004794978095113e-01	1.912262340016217532e-01	7.876690191070993308e+01	7.646839553736442419e+00	3.776786118786253610e+01	9.782317596728985265e+00	3.312669999999684478e-02	3.990581806621633087e-01	6.074699999999999545e-01	3.984264864503046510e-01	7.960429999999999495e+01	1.000000000000000056e-01	3.482251459519070114e-02	1.491781894827366554e-02	2.103338077707950574e-02	0.000000000000000000e+00
1.033000000000000000e+03	2.404493825876246410e+04	2.145366607698448433e+02	2.252461611712047670e+04	3.633174425202029170e+02	3.775506897336150018e+02	4.571080255466868081e-02	1.586369009184222453e-02	6.855672259053653406e-01	1.894013974807793599e-01	7.873332263433798062e+01	7.640234385385490157e+00	3.774417449890768239e+01	9.780049449721710531e+00	2.932535000000058290e-02	3.992501698816362521e-01	6.070900000000000185e-01	3.988194137587525723e-01	7.959000000000000341e+01	1.000000000000000194e-01	3.133782810131209573e-02	1.339999867698330425e-02	2.321082597863844549e-02	0.000000000000000000e+00
1.034000000000000000e+03	2.407684857484330860e+04	2.069656135388180473e+02	2.256769946111350509e+04	3.622313372356588275e+02	3.753552806208771244e+02	4.985898760567637755e-02	1.727429865985176047e-02	6.862660233805726318e-01	1.853927752268755835e-01	7.894811681707645334e+01	7.687050655606839200e+00	3.784172604628611225e+01	9.808529913692112245e+00	3.150604999999728761e-02	3.994402362341725743e-01	6.067099999999999715e-01	3.992123410672004935e-01	7.978690000000000282e+01	9.999999999999999167e-02	3.421652915392878885e-02	1.456680007489391526e-02	2.711757464518297148e-02	0.000000000000000000e+00
1.035000000000000000e+03	2.410607421592166793e+04	1.998654005080561831e+02	2.260457591533496088e+04	3.585469917222268919e+02	3.697470482826783496e+02	4.723196965624772148e-02	1.640396935475588527e-02	6.869539337598609130e-01	1.827253676052332798e-01	7.939147025426720461e+01	7.823278798874814477e+00	3.805119352826557133e+01	9.872782620711191726e+00	2.943009999999901538e-02	3.996422173104471898e-01	6.063199999999999701e-01	3.996052683756484147e-01	8.019979999999999620e+01	1.000000000000000056e-01	3.244618735458575792e-02	1.382797566540157688e-02	2.654477191965740404e-02	0.000000000000000000e+00
1.036000000000000000e+03	2.413689447807054603e+04	1.921569700020439200e+02	2.264224811696572579e+04	3.527451165482043507e+02	3.617561346128728132e+02	4.863040711955319423e-02	1.668035596736558088e-02	6.876535977366906582e-01	1.814732895946585545e-01	7.973651582763015710e+01	7.831995412571843396e+00	3.821488227603913401e+01	9.900865928121870496e+00	2.994265000000240207e-02	3.998521085524211482e-01	6.059400000000000341e-01	3.999981956840963360e-01	8.053029999999999688e+01	1.000000000000000056e-01	3.344087441516072762e-02	1.416274890882685857e-02	2.948615256119594547e-02	0.000000000000000000e+00
1.037000000000000000e+03	2.416679800235000221e+04	1.844451738994774246e+02	2.267616234154706399e+04	3.485584230920761115e+02	3.561393929316566300e+02	5.168287308160536553e-02	1.746852747156665830e-02	6.883423363776189907e-01	1.816685580323713634e-01	8.021366891283301470e+01	7.831179836421410023e+00	3.844377977068472774e+01	9.935852652698496712e+00	3.153365000000007967e-02	4.000477788188752659e-01	6.055500000000000327e-01	4.003911229925442572e-01	8.101080000000000325e+01	1.000000000000000056e-01	3.557550960770018700e-02	1.498548590447009582e-02	3.236468642237664423e-02	0.000000000000000000e+00
