#Depth	LID [m]	uncertainty %
		
6.850000000000000000e+02	90.0496	0.1
6.860000000000000000e+02	89.4356	0.1
6.870000000000000000e+02	88.772	0.1
6.880000000000000000e+02	88.2344	0.1
6.890000000000000000e+02	87.8319	0.1
6.900000000000000000e+02	87.2051	0.1
6.910000000000000000e+02	86.5876	0.1
6.920000000000000000e+02	86.2048	0.1
6.930000000000000000e+02	85.927	0.1
6.940000000000000000e+02	85.8009	0.1
6.950000000000000000e+02	85.9728	0.1
6.960000000000000000e+02	86.3403	0.1
6.970000000000000000e+02	86.7246	0.1
6.980000000000000000e+02	87.1668	0.1
6.990000000000000000e+02	87.5736	0.1
7.000000000000000000e+02	87.7234	0.1
7.010000000000000000e+02	87.8175	0.1
7.020000000000000000e+02	88.1298	0.1
7.030000000000000000e+02	88.4724	0.1
7.040000000000000000e+02	88.5889	0.1
7.050000000000000000e+02	88.462	0.1
7.060000000000000000e+02	88.2085	0.1
7.070000000000000000e+02	87.8357	0.1
7.080000000000000000e+02	87.5162	0.1
7.090000000000000000e+02	87.1789	0.1
7.100000000000000000e+02	86.7705	0.1
7.110000000000000000e+02	86.3765	0.1
7.120000000000000000e+02	85.9591	0.1
7.130000000000000000e+02	85.4805	0.1
7.140000000000000000e+02	85.0122	0.1
7.150000000000000000e+02	84.6908	0.1
7.160000000000000000e+02	84.5586	0.1
7.170000000000000000e+02	84.6133	0.1
7.180000000000000000e+02	84.9251	0.1
7.190000000000000000e+02	85.3793	0.1
7.200000000000000000e+02	85.7704	0.1
7.210000000000000000e+02	85.991	0.1
7.220000000000000000e+02	86.223	0.1
7.230000000000000000e+02	86.4238	0.1
7.240000000000000000e+02	86.5949	0.1
7.250000000000000000e+02	86.9344	0.1
7.260000000000000000e+02	87.3662	0.1
7.270000000000000000e+02	87.5319	0.1
7.280000000000000000e+02	87.5153	0.1
7.290000000000000000e+02	87.4052	0.1
7.300000000000000000e+02	87.1935	0.1
7.310000000000000000e+02	86.9569	0.1
7.320000000000000000e+02	86.7935	0.1
7.330000000000000000e+02	86.6955	0.1
7.340000000000000000e+02	86.5838	0.1
7.350000000000000000e+02	86.4294	0.1
7.360000000000000000e+02	86.2023	0.1
7.370000000000000000e+02	86.031	0.1
7.380000000000000000e+02	85.9995	0.1
7.390000000000000000e+02	86.1586	0.1
7.400000000000000000e+02	86.4363	0.1
7.410000000000000000e+02	86.9371	0.1
7.420000000000000000e+02	87.6541	0.1
7.430000000000000000e+02	88.4438	0.1
7.440000000000000000e+02	89.2088	0.1
7.450000000000000000e+02	90.0199	0.1
7.460000000000000000e+02	91.0528	0.1
7.470000000000000000e+02	91.871	0.1
7.480000000000000000e+02	92.4852	0.1
7.490000000000000000e+02	92.9707	0.1
7.500000000000000000e+02	93.406	0.1
7.510000000000000000e+02	93.601	0.1
7.520000000000000000e+02	93.656	0.1
7.530000000000000000e+02	93.9697	0.1
7.540000000000000000e+02	94.0785	0.1
7.550000000000000000e+02	93.9557	0.1
7.560000000000000000e+02	93.7038	0.1
7.570000000000000000e+02	93.4479	0.1
7.580000000000000000e+02	93.0679	0.1
7.590000000000000000e+02	92.6008	0.1
7.600000000000000000e+02	92.155	0.1
7.610000000000000000e+02	91.8375	0.1
7.620000000000000000e+02	91.5539	0.1
7.630000000000000000e+02	91.4637	0.1
7.640000000000000000e+02	91.5239	0.1
7.650000000000000000e+02	91.3994	0.1
7.660000000000000000e+02	91.2333	0.1
7.670000000000000000e+02	91.0622	0.1
7.680000000000000000e+02	90.9824	0.1
7.690000000000000000e+02	90.9448	0.1
7.700000000000000000e+02	90.7693	0.1
7.710000000000000000e+02	90.3175	0.1
7.720000000000000000e+02	89.9602	0.1
7.730000000000000000e+02	89.7594	0.1
7.740000000000000000e+02	89.5916	0.1
7.750000000000000000e+02	89.3765	0.1
7.760000000000000000e+02	89.3576	0.1
7.770000000000000000e+02	89.6676	0.1
7.780000000000000000e+02	89.7207	0.1
7.790000000000000000e+02	89.6601	0.1
7.800000000000000000e+02	89.5485	0.1
7.810000000000000000e+02	89.556	0.1
7.820000000000000000e+02	89.6694	0.1
7.830000000000000000e+02	89.8277	0.1
7.840000000000000000e+02	90.0268	0.1
7.850000000000000000e+02	90.2594	0.1
7.860000000000000000e+02	90.6545	0.1
7.870000000000000000e+02	91.0034	0.1
7.880000000000000000e+02	91.174	0.1
7.890000000000000000e+02	91.1409	0.1
7.900000000000000000e+02	91.3491	0.1
7.910000000000000000e+02	91.7631	0.1
7.920000000000000000e+02	92.2814	0.1
7.930000000000000000e+02	92.6853	0.1
7.940000000000000000e+02	92.9134	0.1
7.950000000000000000e+02	93.0605	0.1
7.960000000000000000e+02	93.224	0.1
7.970000000000000000e+02	93.4395	0.1
7.980000000000000000e+02	93.6952	0.1
7.990000000000000000e+02	93.9049	0.1
8.000000000000000000e+02	94.1608	0.1
8.010000000000000000e+02	94.5334	0.1
8.020000000000000000e+02	94.6406	0.1
8.030000000000000000e+02	94.5431	0.1
8.040000000000000000e+02	94.4048	0.1
8.050000000000000000e+02	94.2666	0.1
8.060000000000000000e+02	94.0582	0.1
8.070000000000000000e+02	93.7976	0.1
8.080000000000000000e+02	93.5148	0.1
8.090000000000000000e+02	93.1991	0.1
8.100000000000000000e+02	92.7803	0.1
8.110000000000000000e+02	92.252	0.1
8.120000000000000000e+02	91.9476	0.1
8.130000000000000000e+02	91.8157	0.1
8.140000000000000000e+02	91.6489	0.1
8.150000000000000000e+02	91.4489	0.1
8.160000000000000000e+02	91.2023	0.1
8.170000000000000000e+02	90.9401	0.1
8.180000000000000000e+02	90.589	0.1
8.190000000000000000e+02	90.2075	0.1
8.200000000000000000e+02	90.0019	0.1
8.210000000000000000e+02	89.9212	0.1
8.220000000000000000e+02	89.9167	0.1
8.230000000000000000e+02	89.9334	0.1
8.240000000000000000e+02	90.0667	0.1
8.250000000000000000e+02	90.0495	0.1
8.260000000000000000e+02	89.8944	0.1
8.270000000000000000e+02	89.8572	0.1
8.280000000000000000e+02	89.8633	0.1
8.290000000000000000e+02	89.7469	0.1
8.300000000000000000e+02	89.6478	0.1
8.310000000000000000e+02	89.8012	0.1
8.320000000000000000e+02	89.8487	0.1
8.330000000000000000e+02	89.8142	0.1
8.340000000000000000e+02	89.7842	0.1
8.350000000000000000e+02	89.8306	0.1
8.360000000000000000e+02	89.9408	0.1
8.370000000000000000e+02	90.0593	0.1
8.380000000000000000e+02	90.152	0.1
8.390000000000000000e+02	90.402	0.1
8.400000000000000000e+02	90.8048	0.1
8.410000000000000000e+02	91.2579	0.1
8.420000000000000000e+02	91.6485	0.1
8.430000000000000000e+02	92.0004	0.1
8.440000000000000000e+02	92.3763	0.1
8.450000000000000000e+02	92.7091	0.1
8.460000000000000000e+02	92.9435	0.1
8.470000000000000000e+02	93.0146	0.1
8.480000000000000000e+02	92.8679	0.1
8.490000000000000000e+02	92.5639	0.1
8.500000000000000000e+02	92.3378	0.1
8.510000000000000000e+02	92.0164	0.1
8.520000000000000000e+02	91.4962	0.1
8.530000000000000000e+02	90.8707	0.1
8.540000000000000000e+02	90.3015	0.1
8.550000000000000000e+02	89.8295	0.1
8.560000000000000000e+02	89.1188	0.1
8.570000000000000000e+02	88.4228	0.1
8.580000000000000000e+02	87.8794	0.1
8.590000000000000000e+02	87.4745	0.1
8.600000000000000000e+02	87.289	0.1
8.610000000000000000e+02	87.1529	0.1
8.620000000000000000e+02	87.0316	0.1
8.630000000000000000e+02	86.9932	0.1
8.640000000000000000e+02	87.0181	0.1
8.650000000000000000e+02	87.0354	0.1
8.660000000000000000e+02	87.19	0.1
8.670000000000000000e+02	87.3268	0.1
8.680000000000000000e+02	87.2532	0.1
8.690000000000000000e+02	86.9839	0.1
8.700000000000000000e+02	86.683	0.1
8.710000000000000000e+02	86.5578	0.1
8.720000000000000000e+02	86.3989	0.1
8.730000000000000000e+02	86.2043	0.1
8.740000000000000000e+02	85.9359	0.1
8.750000000000000000e+02	85.5121	0.1
8.760000000000000000e+02	85.1615	0.1
8.770000000000000000e+02	84.9864	0.1
8.780000000000000000e+02	84.9061	0.1
8.790000000000000000e+02	84.8314	0.1
8.800000000000000000e+02	84.6839	0.1
8.810000000000000000e+02	84.4752	0.1
8.820000000000000000e+02	84.5412	0.1
8.830000000000000000e+02	84.7805	0.1
8.840000000000000000e+02	85.0296	0.1
8.850000000000000000e+02	85.0803	0.1
8.860000000000000000e+02	85.0315	0.1
8.870000000000000000e+02	85.1425	0.1
8.880000000000000000e+02	85.304	0.1
8.890000000000000000e+02	85.4531	0.1
8.900000000000000000e+02	85.5725	0.1
8.910000000000000000e+02	85.551	0.1
8.920000000000000000e+02	85.4645	0.1
8.930000000000000000e+02	85.15	0.1
8.940000000000000000e+02	85.1232	0.1
8.950000000000000000e+02	85.2053	0.1
8.960000000000000000e+02	85.039	0.1
8.970000000000000000e+02	84.8476	0.1
8.980000000000000000e+02	84.688	0.1
8.990000000000000000e+02	84.5489	0.1
9.000000000000000000e+02	84.6262	0.1
9.010000000000000000e+02	84.7689	0.1
9.020000000000000000e+02	84.8529	0.1
9.030000000000000000e+02	84.7863	0.1
9.040000000000000000e+02	84.7563	0.1
9.050000000000000000e+02	84.8371	0.1
9.060000000000000000e+02	85.1224	0.1
9.070000000000000000e+02	85.251	0.1
9.080000000000000000e+02	85.0696	0.1
9.090000000000000000e+02	84.8477	0.1
9.100000000000000000e+02	84.7105	0.1
9.110000000000000000e+02	84.7474	0.1
9.120000000000000000e+02	84.8179	0.1
9.130000000000000000e+02	84.796	0.1
9.140000000000000000e+02	84.6271	0.1
9.150000000000000000e+02	84.3516	0.1
9.160000000000000000e+02	84.0263	0.1
9.170000000000000000e+02	83.6567	0.1
9.180000000000000000e+02	83.6761	0.1
9.190000000000000000e+02	83.7377	0.1
9.200000000000000000e+02	83.6425	0.1
9.210000000000000000e+02	83.8438	0.1
9.220000000000000000e+02	84.1642	0.1
9.230000000000000000e+02	84.4795	0.1
9.240000000000000000e+02	84.7808	0.1
9.250000000000000000e+02	85.1152	0.1
9.260000000000000000e+02	85.4273	0.1
9.270000000000000000e+02	85.6808	0.1
9.280000000000000000e+02	86.0259	0.1
9.290000000000000000e+02	86.3091	0.1
9.300000000000000000e+02	86.4763	0.1
9.310000000000000000e+02	86.6728	0.1
9.320000000000000000e+02	86.9016	0.1
9.330000000000000000e+02	87.1982	0.1
9.340000000000000000e+02	87.2939	0.1
9.350000000000000000e+02	87.2483	0.1
9.360000000000000000e+02	87.1003	0.1
9.370000000000000000e+02	86.7412	0.1
9.380000000000000000e+02	86.2286	0.1
9.390000000000000000e+02	85.6843	0.1
9.400000000000000000e+02	85.3747	0.1
9.410000000000000000e+02	85.0707	0.1
9.420000000000000000e+02	84.849	0.1
9.430000000000000000e+02	84.6617	0.1
9.440000000000000000e+02	84.3755	0.1
9.450000000000000000e+02	84.3974	0.1
9.460000000000000000e+02	84.2917	0.1
9.470000000000000000e+02	84.1135	0.1
9.480000000000000000e+02	84.0555	0.1
9.490000000000000000e+02	84.1482	0.1
9.500000000000000000e+02	84.1669	0.1
9.510000000000000000e+02	84.1933	0.1
9.520000000000000000e+02	84.299	0.1
9.530000000000000000e+02	84.4553	0.1
9.540000000000000000e+02	84.6083	0.1
9.550000000000000000e+02	84.75	0.1
9.560000000000000000e+02	84.7117	0.1
9.570000000000000000e+02	84.321	0.1
9.580000000000000000e+02	83.5837	0.1
9.590000000000000000e+02	82.7366	0.1
9.600000000000000000e+02	81.8953	0.1
9.610000000000000000e+02	81.0978	0.1
9.620000000000000000e+02	80.2203	0.1
9.630000000000000000e+02	79.417	0.1
9.640000000000000000e+02	78.7534	0.1
9.650000000000000000e+02	78.0909	0.1
9.660000000000000000e+02	77.5114	0.1
9.670000000000000000e+02	76.9253	0.1
9.680000000000000000e+02	76.5135	0.1
9.690000000000000000e+02	76.3117	0.1
9.700000000000000000e+02	76.1928	0.1
9.710000000000000000e+02	76.2439	0.1
9.720000000000000000e+02	76.429	0.1
9.730000000000000000e+02	76.635	0.1
9.740000000000000000e+02	77.0463	0.1
9.750000000000000000e+02	77.5976	0.1
9.760000000000000000e+02	78.2521	0.1
9.770000000000000000e+02	78.984	0.1
9.780000000000000000e+02	79.561	0.1
9.790000000000000000e+02	80.0421	0.1
9.800000000000000000e+02	80.532	0.1
9.810000000000000000e+02	80.8973	0.1
9.820000000000000000e+02	81.1877	0.1
9.830000000000000000e+02	81.4397	0.1
9.840000000000000000e+02	81.7182	0.1
9.850000000000000000e+02	81.9851	0.1
9.860000000000000000e+02	82.1813	0.1
9.870000000000000000e+02	82.4329	0.1
9.880000000000000000e+02	82.6103	0.1
9.890000000000000000e+02	82.6603	0.1
9.900000000000000000e+02	82.6179	0.1
9.910000000000000000e+02	82.7123	0.1
9.920000000000000000e+02	82.977	0.1
9.930000000000000000e+02	83.0794	0.1
9.940000000000000000e+02	83.0917	0.1
9.950000000000000000e+02	83.0701	0.1
9.960000000000000000e+02	83.2784	0.1
9.970000000000000000e+02	83.4896	0.1
9.980000000000000000e+02	83.6458	0.1
9.990000000000000000e+02	83.7024	0.1
1.000000000000000000e+03	83.7193	0.1
1.001000000000000000e+03	83.6226	0.1
1.002000000000000000e+03	83.5088	0.1
1.003000000000000000e+03	83.5485	0.1
1.004000000000000000e+03	83.7399	0.1
1.005000000000000000e+03	83.8177	0.1
1.006000000000000000e+03	83.8073	0.1
1.007000000000000000e+03	83.7981	0.1
1.008000000000000000e+03	83.8468	0.1
1.009000000000000000e+03	83.7437	0.1
1.010000000000000000e+03	83.521	0.1
1.011000000000000000e+03	83.3466	0.1
1.012000000000000000e+03	83.1464	0.1
1.013000000000000000e+03	82.9612	0.1
1.014000000000000000e+03	82.8892	0.1
1.015000000000000000e+03	82.8671	0.1
1.016000000000000000e+03	82.7596	0.1
1.017000000000000000e+03	82.5428	0.1
1.018000000000000000e+03	82.112	0.1
1.019000000000000000e+03	81.7019	0.1
1.020000000000000000e+03	81.4018	0.1
1.021000000000000000e+03	80.7818	0.1
1.022000000000000000e+03	80.1747	0.1
1.023000000000000000e+03	79.7795	0.1
1.024000000000000000e+03	79.5121	0.1
1.025000000000000000e+03	79.2232	0.1
1.026000000000000000e+03	79.0034	0.1
1.027000000000000000e+03	78.796	0.1
1.028000000000000000e+03	78.747	0.1
1.029000000000000000e+03	78.8418	0.1
1.030000000000000000e+03	79.1144	0.1
1.031000000000000000e+03	79.414	0.1
1.032000000000000000e+03	79.6043	0.1
1.033000000000000000e+03	79.59	0.1
1.034000000000000000e+03	79.7869	0.1
1.035000000000000000e+03	80.1998	0.1
1.036000000000000000e+03	80.5303	0.1
1.037000000000000000e+03	81.0108	0.1
1.038000000000000000e+03	81.6263	0.1
1.039000000000000000e+03	82.0026	0.1
1.040000000000000000e+03	82.2371	0.1
1.041000000000000000e+03	82.3354	0.1
1.042000000000000000e+03	82.2567	0.1
1.043000000000000000e+03	82.2309	0.1
1.044000000000000000e+03	82.085	0.1
1.045000000000000000e+03	81.8059	0.1
1.046000000000000000e+03	81.5598	0.1
1.047000000000000000e+03	81.2923	0.1
1.048000000000000000e+03	80.9092	0.1
1.049000000000000000e+03	80.2501	0.1
1.050000000000000000e+03	79.7438	0.1
1.051000000000000000e+03	79.4225	0.1
1.052000000000000000e+03	79.262	0.1
1.053000000000000000e+03	78.9998	0.1
1.054000000000000000e+03	78.6492	0.1
1.055000000000000000e+03	78.273	0.1
1.056000000000000000e+03	77.7915	0.1
1.057000000000000000e+03	77.4106	0.1
1.058000000000000000e+03	77.3484	0.1
1.059000000000000000e+03	77.3021	0.1
1.060000000000000000e+03	77.3156	0.1
1.061000000000000000e+03	77.5488	0.1
1.062000000000000000e+03	77.8085	0.1
1.063000000000000000e+03	78.0236	0.1
1.064000000000000000e+03	78.4137	0.1
1.065000000000000000e+03	78.9103	0.1
1.066000000000000000e+03	79.5911	0.1
1.067000000000000000e+03	80.3295	0.1
1.068000000000000000e+03	81.0402	0.1
1.069000000000000000e+03	81.7254	0.1
1.070000000000000000e+03	82.4537	0.1
1.071000000000000000e+03	83.2511	0.1
1.072000000000000000e+03	84.1594	0.1
1.073000000000000000e+03	84.952	0.1
1.074000000000000000e+03	85.7282	0.1
1.075000000000000000e+03	86.2573	0.1
1.076000000000000000e+03	86.522	0.1
1.077000000000000000e+03	86.6384	0.1
1.078000000000000000e+03	86.7372	0.1
1.079000000000000000e+03	86.8234	0.1
1.080000000000000000e+03	86.6298	0.1
1.081000000000000000e+03	86.383	0.1
1.082000000000000000e+03	86.103	0.1
1.083000000000000000e+03	85.8182	0.1
1.084000000000000000e+03	85.5225	0.1
1.085000000000000000e+03	85.1888	0.1
1.086000000000000000e+03	84.9221	0.1
1.087000000000000000e+03	84.7347	0.1
1.088000000000000000e+03	84.5898	0.1
1.089000000000000000e+03	84.4648	0.1
1.090000000000000000e+03	84.4217	0.1
1.091000000000000000e+03	84.3086	0.1
1.092000000000000000e+03	84.3318	0.1
1.093000000000000000e+03	84.393	0.1
1.094000000000000000e+03	84.4869	0.1
1.095000000000000000e+03	84.5804	0.1
1.096000000000000000e+03	84.6518	0.1
1.097000000000000000e+03	84.6014	0.1
1.098000000000000000e+03	84.6325	0.1
1.099000000000000000e+03	84.5487	0.1
1.100000000000000000e+03	84.3613	0.1
1.101000000000000000e+03	84.1976	0.1
1.102000000000000000e+03	83.999	0.1
1.103000000000000000e+03	83.7298	0.1
1.104000000000000000e+03	83.2894	0.1
1.105000000000000000e+03	82.9876	0.1
1.106000000000000000e+03	82.8339	0.1
1.107000000000000000e+03	82.7217	0.1
1.108000000000000000e+03	82.4208	0.1
1.109000000000000000e+03	82.2379	0.1
1.110000000000000000e+03	82.3478	0.1
1.111000000000000000e+03	82.4967	0.1
1.112000000000000000e+03	82.6562	0.1
1.113000000000000000e+03	82.802	0.1
1.114000000000000000e+03	83.0161	0.1
1.115000000000000000e+03	83.4116	0.1
1.116000000000000000e+03	83.9772	0.1
1.117000000000000000e+03	84.3905	0.1
1.118000000000000000e+03	84.8262	0.1
1.119000000000000000e+03	85.4068	0.1
1.120000000000000000e+03	85.8333	0.1
1.121000000000000000e+03	86.3496	0.1
1.122000000000000000e+03	87.0324	0.1
1.123000000000000000e+03	87.2813	0.1
1.124000000000000000e+03	87.6947	0.1
1.125000000000000000e+03	88.0414	0.1
1.126000000000000000e+03	88.2401	0.1
1.127000000000000000e+03	88.4547	0.1
1.128000000000000000e+03	88.4956	0.1
1.129000000000000000e+03	88.5133	0.1
1.130000000000000000e+03	88.4683	0.1
1.131000000000000000e+03	88.3208	0.1
1.132000000000000000e+03	87.9779	0.1
1.133000000000000000e+03	87.9116	0.1
1.134000000000000000e+03	88.0035	0.1
1.135000000000000000e+03	87.6986	0.1
1.136000000000000000e+03	87.323	0.1
1.137000000000000000e+03	86.8779	0.1
1.138000000000000000e+03	86.368	0.1
1.139000000000000000e+03	85.8806	0.1
1.140000000000000000e+03	85.3578	0.1
1.141000000000000000e+03	84.8283	0.1
1.142000000000000000e+03	84.2384	0.1
1.143000000000000000e+03	83.8397	0.1
1.144000000000000000e+03	83.4337	0.1
1.145000000000000000e+03	83.3293	0.1
1.146000000000000000e+03	83.3005	0.1
1.147000000000000000e+03	83.0685	0.1
1.148000000000000000e+03	83.1453	0.1
1.149000000000000000e+03	83.003	0.1
1.150000000000000000e+03	83.0189	0.1
1.151000000000000000e+03	83.2432	0.1
1.152000000000000000e+03	83.2822	0.1
1.153000000000000000e+03	83.6698	0.1
1.154000000000000000e+03	84.0904	0.1
1.155000000000000000e+03	84.4742	0.1
1.156000000000000000e+03	84.8508	0.1
1.157000000000000000e+03	85.4609	0.1
1.158000000000000000e+03	85.9261	0.1
1.159000000000000000e+03	85.9446	0.1
1.160000000000000000e+03	85.8325	0.1
1.161000000000000000e+03	85.6004	0.1
1.162000000000000000e+03	85.2311	0.1
1.163000000000000000e+03	84.882	0.1
1.164000000000000000e+03	84.6321	0.1
1.165000000000000000e+03	84.3652	0.1
1.166000000000000000e+03	83.9439	0.1
1.167000000000000000e+03	83.5634	0.1
1.168000000000000000e+03	83.2235	0.1
1.169000000000000000e+03	82.8189	0.1
1.170000000000000000e+03	82.3286	0.1
1.171000000000000000e+03	81.8703	0.1
1.172000000000000000e+03	81.463	0.1
1.173000000000000000e+03	81.0781	0.1
1.174000000000000000e+03	80.9597	0.1
1.175000000000000000e+03	80.9671	0.1
1.176000000000000000e+03	81.0402	0.1
1.177000000000000000e+03	81.3218	0.1
1.178000000000000000e+03	81.4081	0.1
1.179000000000000000e+03	81.4256	0.1
1.180000000000000000e+03	81.349	0.1
1.181000000000000000e+03	81.2284	0.1
1.182000000000000000e+03	81.0207	0.1
1.183000000000000000e+03	80.7292	0.1
1.184000000000000000e+03	80.472	0.1
1.185000000000000000e+03	80.3877	0.1
1.186000000000000000e+03	80.3931	0.1
1.187000000000000000e+03	80.6733	0.1
1.188000000000000000e+03	81.0799	0.1
1.189000000000000000e+03	81.3191	0.1
1.190000000000000000e+03	81.357	0.1
1.191000000000000000e+03	81.3556	0.1
1.192000000000000000e+03	81.6158	0.1
1.193000000000000000e+03	81.7051	0.1
1.194000000000000000e+03	81.6703	0.1
1.195000000000000000e+03	81.6565	0.1
1.196000000000000000e+03	81.6495	0.1
1.197000000000000000e+03	81.7112	0.1
1.198000000000000000e+03	81.6906	0.1
1.199000000000000000e+03	81.6788	0.1
1.200000000000000000e+03	81.6458	0.1
1.201000000000000000e+03	81.4474	0.1
1.202000000000000000e+03	81.0003	0.1
1.203000000000000000e+03	80.5414	0.1
1.204000000000000000e+03	80.2499	0.1
1.205000000000000000e+03	80.022	0.1
1.206000000000000000e+03	79.8578	0.1
1.207000000000000000e+03	79.7412	0.1
1.208000000000000000e+03	79.7655	0.1
1.209000000000000000e+03	79.8793	0.1
1.210000000000000000e+03	80.0582	0.1
1.211000000000000000e+03	80.3547	0.1
1.212000000000000000e+03	80.5794	0.1
1.213000000000000000e+03	80.6092	0.1
1.214000000000000000e+03	80.3564	0.1
1.215000000000000000e+03	80.4485	0.1
1.216000000000000000e+03	80.7884	0.1
1.217000000000000000e+03	80.8742	0.1
1.218000000000000000e+03	80.8253	0.1
1.219000000000000000e+03	80.7711	0.1
1.220000000000000000e+03	80.8057	0.1
1.221000000000000000e+03	80.8368	0.1
1.222000000000000000e+03	80.7132	0.1
1.223000000000000000e+03	80.7919	0.1
1.224000000000000000e+03	80.7911	0.1
1.225000000000000000e+03	80.5803	0.1
1.226000000000000000e+03	80.3247	0.1
1.227000000000000000e+03	80.2823	0.1
1.228000000000000000e+03	80.3274	0.1
1.229000000000000000e+03	80.3419	0.1
1.230000000000000000e+03	80.3673	0.1
1.231000000000000000e+03	80.4692	0.1
1.232000000000000000e+03	80.8094	0.1
1.233000000000000000e+03	81.0525	0.1
1.234000000000000000e+03	81.3208	0.1
1.235000000000000000e+03	81.6572	0.1
1.236000000000000000e+03	81.8736	0.1
1.237000000000000000e+03	81.9298	0.1
1.238000000000000000e+03	81.914	0.1
1.239000000000000000e+03	82.391	0.1
1.240000000000000000e+03	82.7356	0.1
1.241000000000000000e+03	82.8234	0.1
1.242000000000000000e+03	83.04	0.1
1.243000000000000000e+03	83.3583	0.1
1.244000000000000000e+03	83.6725	0.1
1.245000000000000000e+03	83.7741	0.1
1.246000000000000000e+03	83.7044	0.1
1.247000000000000000e+03	83.5978	0.1
1.248000000000000000e+03	83.2862	0.1
1.249000000000000000e+03	83.0386	0.1
1.250000000000000000e+03	82.9412	0.1
1.251000000000000000e+03	82.8295	0.1
1.252000000000000000e+03	82.9691	0.1
1.253000000000000000e+03	83.0014	0.1
1.254000000000000000e+03	82.9023	0.1
1.255000000000000000e+03	82.898	0.1
1.256000000000000000e+03	83.1175	0.1
1.257000000000000000e+03	83.2462	0.1
1.258000000000000000e+03	83.4335	0.1
1.259000000000000000e+03	83.6128	0.1
1.260000000000000000e+03	83.7019	0.1
1.261000000000000000e+03	83.8029	0.1
1.262000000000000000e+03	83.9545	0.1
1.263000000000000000e+03	84.2498	0.1
1.264000000000000000e+03	84.5405	0.1
1.265000000000000000e+03	84.8847	0.1
1.266000000000000000e+03	85.2155	0.1
1.267000000000000000e+03	85.4087	0.1
1.268000000000000000e+03	85.4877	0.1
1.269000000000000000e+03	85.4375	0.1
1.270000000000000000e+03	85.3637	0.1
1.271000000000000000e+03	85.2441	0.1
1.272000000000000000e+03	85.1369	0.1
1.273000000000000000e+03	85.2106	0.1
1.274000000000000000e+03	85.1762	0.1
1.275000000000000000e+03	85.0162	0.1
1.276000000000000000e+03	84.9675	0.1
1.277000000000000000e+03	84.6702	0.1
1.278000000000000000e+03	84.4544	0.1
1.279000000000000000e+03	84.2635	0.1
1.280000000000000000e+03	84.1208	0.1
1.281000000000000000e+03	83.9811	0.1
1.282000000000000000e+03	83.8447	0.1
1.283000000000000000e+03	83.7163	0.1
1.284000000000000000e+03	83.5653	0.1
1.285000000000000000e+03	83.514	0.1
1.286000000000000000e+03	83.5581	0.1
1.287000000000000000e+03	83.6397	0.1
1.288000000000000000e+03	83.8245	0.1
1.289000000000000000e+03	84.038	0.1
1.290000000000000000e+03	84.1694	0.1
1.291000000000000000e+03	84.4975	0.1
1.292000000000000000e+03	84.885	0.1
1.293000000000000000e+03	85.1163	0.1
1.294000000000000000e+03	85.4785	0.1
1.295000000000000000e+03	85.8717	0.1
1.296000000000000000e+03	86.3348	0.1
1.297000000000000000e+03	86.8936	0.1
1.298000000000000000e+03	87.4456	0.1
1.299000000000000000e+03	88.041	0.1
1.300000000000000000e+03	88.647	0.1
1.301000000000000000e+03	89.1137	0.1
1.302000000000000000e+03	89.4496	0.1
1.303000000000000000e+03	89.6631	0.1
1.304000000000000000e+03	89.8562	0.1
1.305000000000000000e+03	90.0102	0.1
1.306000000000000000e+03	90.0811	0.1
1.307000000000000000e+03	90.0892	0.1
1.308000000000000000e+03	90.0498	0.1
1.309000000000000000e+03	90.0415	0.1
1.310000000000000000e+03	89.8974	0.1
1.311000000000000000e+03	89.5595	0.1
1.312000000000000000e+03	89.3792	0.1
1.313000000000000000e+03	89.1785	0.1
1.314000000000000000e+03	88.8729	0.1
1.315000000000000000e+03	88.683	0.1
1.316000000000000000e+03	88.4471	0.1
1.317000000000000000e+03	88.1792	0.1
1.318000000000000000e+03	88.105	0.1
1.319000000000000000e+03	88.012	0.1
1.320000000000000000e+03	87.6988	0.1
1.321000000000000000e+03	87.4005	0.1
1.322000000000000000e+03	87.3224	0.1
1.323000000000000000e+03	87.202	0.1
1.324000000000000000e+03	86.9544	0.1
1.325000000000000000e+03	86.6059	0.1
1.326000000000000000e+03	86.2338	0.1
1.327000000000000000e+03	85.8693	0.1
1.328000000000000000e+03	85.6423	0.1
1.329000000000000000e+03	85.4836	0.1
1.330000000000000000e+03	85.3551	0.1
1.331000000000000000e+03	85.0549	0.1
1.332000000000000000e+03	84.6958	0.1
1.333000000000000000e+03	84.4703	0.1
1.334000000000000000e+03	84.2094	0.1
1.335000000000000000e+03	83.9785	0.1
1.336000000000000000e+03	83.9526	0.1
1.337000000000000000e+03	83.8753	0.1
1.338000000000000000e+03	83.7946	0.1
1.339000000000000000e+03	83.9129	0.1
1.340000000000000000e+03	84.0373	0.1
1.341000000000000000e+03	84.0826	0.1
1.342000000000000000e+03	84.0908	0.1
1.343000000000000000e+03	84.0535	0.1
1.344000000000000000e+03	84.0271	0.1
1.345000000000000000e+03	84.2317	0.1
1.346000000000000000e+03	84.5336	0.1
1.347000000000000000e+03	84.5565	0.1
1.348000000000000000e+03	84.5154	0.1
1.349000000000000000e+03	84.5067	0.1
1.350000000000000000e+03	84.5502	0.1
1.351000000000000000e+03	84.6184	0.1
1.352000000000000000e+03	84.8917	0.1
1.353000000000000000e+03	85.0314	0.1
