#Depth	Thinning	uncertainty %
1.295000000000000000e+02	9.578999999999999737e-01	0.0196620084497887
1.305000000000000000e+02	9.575000000000000178e-01	0.0198245043873903
1.315000000000000000e+02	9.570999999999999508e-01	0.0199870003249919
1.325000000000000000e+02	9.566999999999999948e-01	0.0201494962625934
1.335000000000000000e+02	9.563000000000000389e-01	0.020311992200195
1.345000000000000000e+02	9.558999999999999719e-01	0.0204744881377966
1.355000000000000000e+02	9.555000000000000160e-01	0.0206369840753981
1.365000000000000000e+02	9.550999999999999490e-01	0.0207994800129997
1.375000000000000000e+02	9.546999999999999931e-01	0.0209619759506012
1.385000000000000000e+02	9.543000000000000371e-01	0.0211244718882028
1.395000000000000000e+02	9.538999999999999702e-01	0.0212869678258044
1.405000000000000000e+02	9.535000000000000142e-01	0.0214494637634059
1.415000000000000000e+02	9.530999999999999472e-01	0.0216119597010075
1.425000000000000000e+02	9.526999999999999913e-01	0.021774455638609
1.435000000000000000e+02	9.523000000000000353e-01	0.0219369515762106
1.445000000000000000e+02	9.518999999999999684e-01	0.0220994475138122
1.455000000000000000e+02	9.515000000000000124e-01	0.0222619434514137
1.465000000000000000e+02	9.512000000000000455e-01	0.0224244393890153
1.475000000000000000e+02	9.507999999999999785e-01	0.0225869353266168
1.485000000000000000e+02	9.504000000000000226e-01	0.0227494312642184
1.495000000000000000e+02	9.499999999999999556e-01	0.02291192720182
1.505000000000000000e+02	9.495999999999999996e-01	0.0230744231394215
1.515000000000000000e+02	9.492000000000000437e-01	0.0232369190770231
1.525000000000000000e+02	9.487999999999999767e-01	0.0233994150146247
1.535000000000000000e+02	9.484000000000000208e-01	0.0235619109522262
1.545000000000000000e+02	9.479999999999999538e-01	0.0237244068898278
1.555000000000000000e+02	9.475999999999999979e-01	0.0238869028274293
1.565000000000000000e+02	9.472000000000000419e-01	0.0240493987650309
1.575000000000000000e+02	9.467999999999999750e-01	0.0242118947026325
1.585000000000000000e+02	9.464000000000000190e-01	0.024374390640234
1.595000000000000000e+02	9.459999999999999520e-01	0.0245368865778356
1.605000000000000000e+02	9.455999999999999961e-01	0.0246993825154371
1.615000000000000000e+02	9.452000000000000401e-01	0.0248618784530387
1.625000000000000000e+02	9.447999999999999732e-01	0.0250243743906403
1.635000000000000000e+02	9.444000000000000172e-01	0.0251868703282418
1.645000000000000000e+02	9.439999999999999503e-01	0.0253493662658434
1.655000000000000000e+02	9.435999999999999943e-01	0.0255118622034449
1.665000000000000000e+02	9.432000000000000384e-01	0.0256743581410465
1.675000000000000000e+02	9.427999999999999714e-01	0.0258368540786481
1.685000000000000000e+02	9.424000000000000155e-01	0.0259993500162496
1.695000000000000000e+02	9.419999999999999485e-01	0.0261618459538512
1.705000000000000000e+02	9.415999999999999925e-01	0.0263243418914527
1.715000000000000000e+02	9.412000000000000366e-01	0.0264868378290543
1.725000000000000000e+02	9.407999999999999696e-01	0.0266493337666559
1.735000000000000000e+02	9.404000000000000137e-01	0.0268118297042574
1.745000000000000000e+02	9.399999999999999467e-01	0.026974325641859
1.755000000000000000e+02	9.395999999999999908e-01	0.0271368215794606
1.765000000000000000e+02	9.393000000000000238e-01	0.0272993175170621
1.775000000000000000e+02	9.388999999999999568e-01	0.0274618134546637
1.785000000000000000e+02	9.385000000000000009e-01	0.0276243093922652
1.795000000000000000e+02	9.381000000000000449e-01	0.0277868053298668
1.805000000000000000e+02	9.376999999999999780e-01	0.0279493012674684
1.815000000000000000e+02	9.373000000000000220e-01	0.0281117972050699
1.825000000000000000e+02	9.368999999999999551e-01	0.0282742931426715
1.835000000000000000e+02	9.364999999999999991e-01	0.028436789080273
1.845000000000000000e+02	9.361000000000000432e-01	0.0285992850178746
1.855000000000000000e+02	9.356999999999999762e-01	0.0287617809554762
1.865000000000000000e+02	9.353000000000000203e-01	0.0289242768930777
1.875000000000000000e+02	9.348999999999999533e-01	0.0290867728306793
1.885000000000000000e+02	9.344999999999999973e-01	0.0292492687682808
1.895000000000000000e+02	9.341000000000000414e-01	0.0294117647058824
1.905000000000000000e+02	9.336999999999999744e-01	0.029574260643484
1.915000000000000000e+02	9.333000000000000185e-01	0.0297367565810855
1.925000000000000000e+02	9.328999999999999515e-01	0.0298992525186871
1.935000000000000000e+02	9.324999999999999956e-01	0.0300617484562887
1.945000000000000000e+02	9.321000000000000396e-01	0.0302242443938902
1.955000000000000000e+02	9.316999999999999726e-01	0.0303867403314918
1.965000000000000000e+02	9.313000000000000167e-01	0.0305492362690933
1.975000000000000000e+02	9.308999999999999497e-01	0.0307117322066949
1.985000000000000000e+02	9.304999999999999938e-01	0.0308742281442965
1.995000000000000000e+02	9.301000000000000378e-01	0.031036724081898
2.005000000000000000e+02	9.296999999999999709e-01	0.0311992200194996
2.015000000000000000e+02	9.293000000000000149e-01	0.0313617159571011
2.025000000000000000e+02	9.288999999999999480e-01	0.0315242118947027
2.035000000000000000e+02	9.284999999999999920e-01	0.0316867078323043
2.045000000000000000e+02	9.281000000000000361e-01	0.0318492037699058
2.055000000000000000e+02	9.276999999999999691e-01	0.0320116997075074
2.065000000000000000e+02	9.273000000000000131e-01	0.0321741956451089
2.075000000000000000e+02	9.268999999999999462e-01	0.0323366915827105
2.085000000000000000e+02	9.264999999999999902e-01	0.032499187520312
2.095000000000000000e+02	9.261000000000000343e-01	0.0326616834579136
2.105000000000000000e+02	9.256999999999999673e-01	0.0328241793955152
2.115000000000000000e+02	9.253000000000000114e-01	0.0329866753331167
2.125000000000000000e+02	9.249000000000000554e-01	0.0331491712707183
2.135000000000000000e+02	9.244999999999999885e-01	0.0333116672083198
2.145000000000000000e+02	9.241000000000000325e-01	0.0334741631459214
2.155000000000000000e+02	9.236999999999999655e-01	0.0336366590835229
2.165000000000000000e+02	9.233000000000000096e-01	0.0337991550211245
2.175000000000000000e+02	9.229000000000000536e-01	0.0339616509587261
2.185000000000000000e+02	9.224999999999999867e-01	0.0341241468963276
2.195000000000000000e+02	9.221000000000000307e-01	0.0342866428339292
2.205000000000000000e+02	9.216999999999999638e-01	0.0344491387715307
2.215000000000000000e+02	9.213000000000000078e-01	0.0346116347091323
2.225000000000000000e+02	9.209000000000000519e-01	0.0347741306467338
2.235000000000000000e+02	9.204999999999999849e-01	0.0349366265843354
2.245000000000000000e+02	9.201000000000000290e-01	0.035099122521937
2.255000000000000000e+02	9.196999999999999620e-01	0.0352616184595385
2.265000000000000000e+02	9.193000000000000060e-01	0.0354241143971401
2.275000000000000000e+02	9.189000000000000501e-01	0.0355866103347416
2.285000000000000000e+02	9.184999999999999831e-01	0.0357491062723432
2.295000000000000000e+02	9.181000000000000272e-01	0.0359116022099447
2.305000000000000000e+02	9.176999999999999602e-01	0.0360740981475463
2.315000000000000000e+02	9.173000000000000043e-01	0.0362365940851479
2.325000000000000000e+02	9.169000000000000483e-01	0.0363990900227494
2.335000000000000000e+02	9.164999999999999813e-01	0.036561585960351
2.345000000000000000e+02	9.161000000000000254e-01	0.0367240818979525
2.355000000000000000e+02	9.156999999999999584e-01	0.0368865778355541
2.365000000000000000e+02	9.153000000000000025e-01	0.0370490737731557
2.375000000000000000e+02	9.149000000000000465e-01	0.0372115697107572
2.385000000000000000e+02	9.144999999999999796e-01	0.0373740656483588
2.395000000000000000e+02	9.141000000000000236e-01	0.0375365615859603
2.405000000000000000e+02	9.136999999999999567e-01	0.0376990575235619
2.415000000000000000e+02	9.133000000000000007e-01	0.0378615534611634
2.425000000000000000e+02	9.129000000000000448e-01	0.038024049398765
2.435000000000000000e+02	9.124999999999999778e-01	0.0381865453363666
2.445000000000000000e+02	9.121000000000000218e-01	0.0383490412739681
2.455000000000000000e+02	9.116999999999999549e-01	0.0385115372115697
2.465000000000000000e+02	9.112999999999999989e-01	0.0386740331491712
2.475000000000000000e+02	9.110000000000000320e-01	0.0388365290867728
2.485000000000000000e+02	9.105999999999999650e-01	0.0389990250243743
2.495000000000000000e+02	9.102000000000000091e-01	0.0391615209619759
2.505000000000000000e+02	9.098000000000000531e-01	0.0393240168995775
2.515000000000000000e+02	9.093999999999999861e-01	0.039486512837179
2.525000000000000000e+02	9.090000000000000302e-01	0.0396490087747806
2.535000000000000000e+02	9.085999999999999632e-01	0.0398115047123821
2.545000000000000000e+02	9.082000000000000073e-01	0.0399740006499837
2.555000000000000000e+02	9.078000000000000513e-01	0.0401364965875852
2.565000000000000000e+02	9.073999999999999844e-01	0.0402989925251868
2.575000000000000000e+02	9.070000000000000284e-01	0.0404614884627884
2.585000000000000000e+02	9.065999999999999615e-01	0.0406239844003899
2.595000000000000000e+02	9.062000000000000055e-01	0.0407864803379915
2.605000000000000000e+02	9.058000000000000496e-01	0.040948976275593
2.615000000000000000e+02	9.053999999999999826e-01	0.0411114722131946
2.625000000000000000e+02	9.050000000000000266e-01	0.0412739681507961
2.635000000000000000e+02	9.045999999999999597e-01	0.0414364640883977
2.645000000000000000e+02	9.042000000000000037e-01	0.0415989600259993
2.655000000000000000e+02	9.038000000000000478e-01	0.0417614559636008
2.665000000000000000e+02	9.033999999999999808e-01	0.0419239519012024
2.675000000000000000e+02	9.030000000000000249e-01	0.0420864478388039
2.685000000000000000e+02	9.025999999999999579e-01	0.0422489437764055
2.695000000000000000e+02	9.022000000000000020e-01	0.0424114397140071
2.705000000000000000e+02	9.018000000000000460e-01	0.0425739356516086
2.715000000000000000e+02	9.013999999999999790e-01	0.0427364315892102
2.725000000000000000e+02	9.010000000000000231e-01	0.0428989275268117
2.735000000000000000e+02	9.005999999999999561e-01	0.0430614234644133
2.745000000000000000e+02	9.002000000000000002e-01	0.0432239194020148
2.755000000000000000e+02	8.998000000000000442e-01	0.0433864153396164
2.765000000000000000e+02	8.993999999999999773e-01	0.043548911277218
2.775000000000000000e+02	8.990000000000000213e-01	0.0437114072148195
2.785000000000000000e+02	8.985999999999999543e-01	0.0438739031524211
2.795000000000000000e+02	8.981999999999999984e-01	0.0440363990900226
2.805000000000000000e+02	8.978000000000000425e-01	0.0441988950276242
2.815000000000000000e+02	8.973999999999999755e-01	0.0443613909652257
2.825000000000000000e+02	8.970000000000000195e-01	0.0445238869028273
2.835000000000000000e+02	8.965999999999999526e-01	0.0446863828404289
2.845000000000000000e+02	8.961999999999999966e-01	0.0448488787780304
2.855000000000000000e+02	8.958000000000000407e-01	0.045011374715632
2.865000000000000000e+02	8.953999999999999737e-01	0.0451738706532335
2.875000000000000000e+02	8.950000000000000178e-01	0.0453363665908351
2.885000000000000000e+02	8.945999999999999508e-01	0.0454988625284366
2.895000000000000000e+02	8.941999999999999948e-01	0.0456613584660382
2.905000000000000000e+02	8.938000000000000389e-01	0.0458238544036398
2.915000000000000000e+02	8.933999999999999719e-01	0.0459863503412413
2.925000000000000000e+02	8.930000000000000160e-01	0.0461488462788429
2.935000000000000000e+02	8.925999999999999490e-01	0.0463113422164444
2.945000000000000000e+02	8.921999999999999931e-01	0.046473838154046
2.955000000000000000e+02	8.918000000000000371e-01	0.0466363340916475
2.965000000000000000e+02	8.913999999999999702e-01	0.0467988300292491
2.975000000000000000e+02	8.910000000000000142e-01	0.0469613259668507
2.985000000000000000e+02	8.905999999999999472e-01	0.0471238219044522
2.995000000000000000e+02	8.901999999999999913e-01	0.0472863178420538
3.005000000000000000e+02	8.898000000000000353e-01	0.0474488137796553
3.015000000000000000e+02	8.893999999999999684e-01	0.0476113097172569
3.025000000000000000e+02	8.890000000000000124e-01	0.0477738056548584
3.035000000000000000e+02	8.885999999999999455e-01	0.04793630159246
3.045000000000000000e+02	8.881999999999999895e-01	0.0480987975300616
3.055000000000000000e+02	8.878000000000000336e-01	0.0482612934676631
3.065000000000000000e+02	8.873999999999999666e-01	0.0484237894052647
3.075000000000000000e+02	8.870000000000000107e-01	0.0485862853428662
3.085000000000000000e+02	8.866000000000000547e-01	0.0487487812804678
3.095000000000000000e+02	8.861999999999999877e-01	0.0489112772180694
3.105000000000000000e+02	8.858000000000000318e-01	0.0490737731556709
3.115000000000000000e+02	8.853999999999999648e-01	0.0492362690932725
3.125000000000000000e+02	8.850000000000000089e-01	0.049398765030874
3.135000000000000000e+02	8.846000000000000529e-01	0.0495612609684756
3.145000000000000000e+02	8.841999999999999860e-01	0.0497237569060771
3.155000000000000000e+02	8.838000000000000300e-01	0.0498862528436787
3.165000000000000000e+02	8.833999999999999631e-01	0.0500487487812803
3.175000000000000000e+02	8.830000000000000071e-01	0.0502112447188818
3.185000000000000000e+02	8.826000000000000512e-01	0.0503737406564834
3.195000000000000000e+02	8.821999999999999842e-01	0.0505362365940849
3.205000000000000000e+02	8.818000000000000282e-01	0.0506987325316865
3.215000000000000000e+02	8.813999999999999613e-01	0.050861228469288
3.225000000000000000e+02	8.810000000000000053e-01	0.0510237244068896
3.235000000000000000e+02	8.806000000000000494e-01	0.0511862203444912
3.245000000000000000e+02	8.801999999999999824e-01	0.0513487162820927
3.255000000000000000e+02	8.798000000000000265e-01	0.0515112122196943
3.265000000000000000e+02	8.793999999999999595e-01	0.0516737081572958
3.275000000000000000e+02	8.790000000000000036e-01	0.0518362040948974
3.285000000000000000e+02	8.786000000000000476e-01	0.0519987000324989
3.295000000000000000e+02	8.781999999999999806e-01	0.0521611959701005
3.305000000000000000e+02	8.778000000000000247e-01	0.0523236919077021
3.315000000000000000e+02	8.773999999999999577e-01	0.0524861878453036
3.325000000000000000e+02	8.770000000000000018e-01	0.0526486837829052
3.335000000000000000e+02	8.766000000000000458e-01	0.0528111797205067
3.345000000000000000e+02	8.761999999999999789e-01	0.0529736756581083
3.355000000000000000e+02	8.758000000000000229e-01	0.0531361715957098
3.365000000000000000e+02	8.753999999999999559e-01	0.0532986675333114
3.375000000000000000e+02	8.750000000000000000e-01	0.053461163470913
3.385000000000000000e+02	8.746000000000000441e-01	0.0536236594085145
3.395000000000000000e+02	8.741999999999999771e-01	0.0537861553461161
3.405000000000000000e+02	8.738000000000000211e-01	0.0539486512837176
3.415000000000000000e+02	8.733999999999999542e-01	0.0541111472213192
3.425000000000000000e+02	8.729999999999999982e-01	0.0542736431589207
3.435000000000000000e+02	8.726000000000000423e-01	0.0544361390965223
3.445000000000000000e+02	8.721999999999999753e-01	0.0545986350341239
3.455000000000000000e+02	8.718000000000000194e-01	0.0547611309717254
3.465000000000000000e+02	8.713999999999999524e-01	0.054923626909327
3.475000000000000000e+02	8.709999999999999964e-01	0.0550861228469285
3.485000000000000000e+02	8.706000000000000405e-01	0.0552486187845301
3.495000000000000000e+02	8.701999999999999735e-01	0.0554111147221317
3.505000000000000000e+02	8.698000000000000176e-01	0.0555736106597332
3.515000000000000000e+02	8.693999999999999506e-01	0.0557361065973348
3.525000000000000000e+02	8.689999999999999947e-01	0.0558986025349363
3.535000000000000000e+02	8.686000000000000387e-01	0.0560610984725379
3.545000000000000000e+02	8.681999999999999718e-01	0.0562235944101394
3.555000000000000000e+02	8.678000000000000158e-01	0.056386090347741
3.565000000000000000e+02	8.673999999999999488e-01	0.0565485862853426
3.575000000000000000e+02	8.669999999999999929e-01	0.0567110822229441
3.585000000000000000e+02	8.666000000000000369e-01	0.0568735781605457
3.595000000000000000e+02	8.661999999999999700e-01	0.0570360740981472
3.605000000000000000e+02	8.658000000000000140e-01	0.0571985700357488
3.615000000000000000e+02	8.653999999999999471e-01	0.0573610659733503
3.625000000000000000e+02	8.649999999999999911e-01	0.0575235619109519
3.635000000000000000e+02	8.646000000000000352e-01	0.0576860578485535
3.645000000000000000e+02	8.641999999999999682e-01	0.057848553786155
3.655000000000000000e+02	8.638000000000000123e-01	0.0580110497237566
3.665000000000000000e+02	8.633999999999999453e-01	0.0581735456613581
3.675000000000000000e+02	8.629999999999999893e-01	0.0583360415989597
3.685000000000000000e+02	8.626000000000000334e-01	0.0584985375365612
3.695000000000000000e+02	8.621999999999999664e-01	0.0586610334741628
3.705000000000000000e+02	8.618000000000000105e-01	0.0588235294117644
3.715000000000000000e+02	8.614000000000000545e-01	0.0589860253493659
3.725000000000000000e+02	8.609999999999999876e-01	0.0591485212869675
3.735000000000000000e+02	8.606000000000000316e-01	0.059311017224569
3.745000000000000000e+02	8.601999999999999647e-01	0.0594735131621706
3.755000000000000000e+02	8.598000000000000087e-01	0.0596360090997721
3.765000000000000000e+02	8.594000000000000528e-01	0.0597985050373737
3.775000000000000000e+02	8.589999999999999858e-01	0.0599610009749753
3.785000000000000000e+02	8.586000000000000298e-01	0.0601234969125768
3.795000000000000000e+02	8.581999999999999629e-01	0.0602859928501784
3.805000000000000000e+02	8.578000000000000069e-01	0.0604484887877799
3.815000000000000000e+02	8.574000000000000510e-01	0.0606109847253815
3.825000000000000000e+02	8.569999999999999840e-01	0.060773480662983
3.835000000000000000e+02	8.566000000000000281e-01	0.0609359766005846
3.845000000000000000e+02	8.561999999999999611e-01	0.0610984725381862
3.855000000000000000e+02	8.558000000000000052e-01	0.0612609684757877
3.865000000000000000e+02	8.554000000000000492e-01	0.0614234644133893
3.875000000000000000e+02	8.549999999999999822e-01	0.0615859603509908
3.885000000000000000e+02	8.546000000000000263e-01	0.0617484562885924
3.895000000000000000e+02	8.541999999999999593e-01	0.061910952226194
3.905000000000000000e+02	8.538000000000000034e-01	0.0620734481637955
3.915000000000000000e+02	8.534000000000000474e-01	0.0622359441013971
3.925000000000000000e+02	8.529999999999999805e-01	0.0623984400389986
3.935000000000000000e+02	8.526000000000000245e-01	0.0625609359766002
3.945000000000000000e+02	8.521999999999999575e-01	0.0627234319142018
3.955000000000000000e+02	8.518000000000000016e-01	0.0628859278518033
3.965000000000000000e+02	8.514000000000000457e-01	0.0630484237894049
3.975000000000000000e+02	8.509999999999999787e-01	0.0632109197270064
3.985000000000000000e+02	8.506000000000000227e-01	0.063373415664608
3.995000000000000000e+02	8.501999999999999558e-01	0.0635359116022096
4.005000000000000000e+02	8.497999999999999998e-01	0.0636984075398111
4.015000000000000000e+02	8.494000000000000439e-01	0.0638609034774127
4.025000000000000000e+02	8.489999999999999769e-01	0.0640233994150143
4.035000000000000000e+02	8.486000000000000210e-01	0.0641858953526158
4.045000000000000000e+02	8.481999999999999540e-01	0.0643483912902174
4.055000000000000000e+02	8.477999999999999980e-01	0.064510887227819
4.065000000000000000e+02	8.474000000000000421e-01	0.0646733831654205
4.075000000000000000e+02	8.469999999999999751e-01	0.0648358791030221
4.085000000000000000e+02	8.466000000000000192e-01	0.0649983750406237
4.095000000000000000e+02	8.461999999999999522e-01	0.0651608709782252
4.105000000000000000e+02	8.457999999999999963e-01	0.0653233669158268
4.115000000000000000e+02	8.454000000000000403e-01	0.0654858628534283
4.125000000000000000e+02	8.449999999999999734e-01	0.0656483587910299
4.135000000000000000e+02	8.446000000000000174e-01	0.0658108547286315
4.145000000000000000e+02	8.441999999999999504e-01	0.065973350666233
4.155000000000000000e+02	8.437999999999999945e-01	0.0661358466038346
4.165000000000000000e+02	8.434000000000000385e-01	0.0662983425414362
4.175000000000000000e+02	8.429999999999999716e-01	0.0664608384790377
4.185000000000000000e+02	8.426000000000000156e-01	0.0666233344166393
4.195000000000000000e+02	8.421999999999999487e-01	0.0667858303542409
4.205000000000000000e+02	8.417999999999999927e-01	0.0669483262918424
4.215000000000000000e+02	8.414000000000000368e-01	0.067110822229444
4.225000000000000000e+02	8.409999999999999698e-01	0.0672733181670456
4.235000000000000000e+02	8.406000000000000139e-01	0.0674358141046471
4.245000000000000000e+02	8.401999999999999469e-01	0.0675983100422487
4.255000000000000000e+02	8.397999999999999909e-01	0.0677608059798502
4.265000000000000000e+02	8.394000000000000350e-01	0.0679233019174518
4.275000000000000000e+02	8.389999999999999680e-01	0.0680857978550534
4.285000000000000000e+02	8.386000000000000121e-01	0.0682482937926549
4.295000000000000000e+02	8.381999999999999451e-01	0.0684107897302565
4.305000000000000000e+02	8.377999999999999892e-01	0.0685732856678581
4.315000000000000000e+02	8.374000000000000332e-01	0.0687357816054596
